Stock,Horizon,BestThreshold,Model,ContextLength,UseCovariates,Strategy,ConfidenceThreshold,Test_Accuracy,Test_ROC_AUC,Trades,LongTrades,ShortTrades,Skipped,WinRate,Sharpe,TotalReturn
AAPL,2,0.0025,amazon/chronos-2,60,False,long_short,,0.4457831325301205,0.4166666666666667,125,51,74,0,0.44,-0.20165487591603523,-0.07225919942875736
AAPL,3,0.0025,amazon/chronos-2,60,False,long_short,,0.43548387096774194,0.4151425762045231,83,44,39,0,0.5301204819277109,0.31548238778766113,0.04608664295227771
AAPL,4,0.005,amazon/chronos-2,60,False,long_short,,0.39271255060728744,0.34493461894069477,62,31,31,0,0.46774193548387094,-0.9114490097370358,-0.19287617919236366
AAPL,5,0.005,amazon/chronos-2,60,False,long_short,,0.45528455284552843,0.4211206896551724,50,25,25,0,0.36,-1.4441078384166113,-0.32210525691187475
AAPL,6,0.0075,amazon/chronos-2,60,False,long_short,,0.4163265306122449,0.3559909369585499,41,19,22,0,0.43902439024390244,-1.3986231809757528,-0.2593225732947654
AAPL,7,0.01,amazon/chronos-2,60,False,long_short,,0.4918032786885246,0.3967464826839827,35,12,23,0,0.34285714285714286,-1.1717675294207526,-0.2445748112250684
AAPL,8,0.015,amazon/chronos-2,60,False,long_short,,0.51440329218107,0.4091787439613527,31,9,22,0,0.5161290322580645,-1.1127345793866326,-0.22159116559881264
AAPL,9,0.0175,amazon/chronos-2,60,False,long_short,,0.5082644628099173,0.4446521287642783,27,6,21,0,0.4444444444444444,-0.787094372585023,-0.16561638191938233
AAPL,10,0.017,amazon/chronos-2,60,False,long_short,,0.5062240663900415,0.43831801726538566,25,6,19,0,0.4,-0.7036461776754113,-0.1634709919489874
