Stock,Horizon,BestThreshold,Model,ContextLength,UseCovariates,Strategy,ConfidenceThreshold,Test_Accuracy,Test_ROC_AUC,Trades,LongTrades,ShortTrades,Skipped,WinRate,Sharpe,TotalReturn
NVDA,2,0.0025,amazon/chronos-2,60,True,long_short,,0.5140562248995983,0.49671395106715255,125,58,67,0,0.528,0.29299560577368633,0.023212673700552466
NVDA,3,0.0025,amazon/chronos-2,60,True,long_short,,0.49193548387096775,0.5052947052947052,83,42,41,0,0.4939759036144578,-0.3538451102061803,-0.28381483050816303
NVDA,4,0.005,amazon/chronos-2,60,True,long_short,,0.4979757085020243,0.48742583603020495,62,33,29,0,0.5,0.8095700212653404,0.330748201453402
NVDA,5,0.005,amazon/chronos-2,60,True,long_short,,0.45934959349593496,0.44532952069716775,50,22,28,0,0.46,-1.5981666015123865,-0.6382599749766114
NVDA,6,0.0075,amazon/chronos-2,60,True,long_short,,0.46122448979591835,0.4302105263157895,41,18,23,0,0.4878048780487805,0.4792029592494962,0.12268606445516905
NVDA,7,0.01,amazon/chronos-2,60,True,long_short,,0.4713114754098361,0.4576839826839827,35,16,19,0,0.37142857142857144,-0.9961106564976011,-0.4473413792796209
NVDA,8,0.015,amazon/chronos-2,60,True,long_short,,0.4567901234567901,0.4475462304409673,31,8,23,0,0.16129032258064516,-4.3602954492908275,-0.8257205323288563
NVDA,9,0.0175,amazon/chronos-2,60,True,long_short,,0.47520661157024796,0.4758751182592242,27,6,21,0,0.4444444444444444,-0.6629309738323005,-0.40214562121496167
NVDA,10,0.017,amazon/chronos-2,60,True,long_short,,0.42738589211618255,0.42157842157842157,25,5,20,0,0.36,-1.6045813605350148,-0.6291812848654386
