Stock,Horizon,BestThreshold,AblationConfig,Model,Train_Accuracy,Train_ROC_AUC,Test_Accuracy,Test_ROC_AUC,Trades,LongTrades,ShortTrades,WinRate,Sharpe,TotalReturn
META,2,0.0025,sentiment_only,LightGBM,0.643141153081511,0.7058673560138027,0.549800796812749,0.5462036680774657,125,72,53,0.496,-0.1883987570675135,-0.1169711403465069
META,3,0.0025,sentiment_only,GradientBoosting,0.5854870775347912,0.633061631083159,0.545816733067729,0.5751696760148547,83,54,29,0.4939759036144578,0.18730160556324288,0.008024657613978192
META,4,0.005,sentiment_only,XGBoost,0.525844930417495,0.5671067193675888,0.47808764940239046,0.5737212276214834,62,9,53,0.5,-0.43936483877900223,-0.16851789789863247
META,5,0.005,sentiment_only,XGBoost,0.5437375745526839,0.5720790693813662,0.50199203187251,0.606016355140187,50,11,39,0.36,-1.3713620574343255,-0.4172330688441056
META,6,0.0075,sentiment_only,XGBoost,0.5715705765407555,0.6143086384620249,0.6095617529880478,0.6054406474820144,41,33,8,0.43902439024390244,-0.7663798103237492,-0.2445302864650074
META,7,0.0075,sentiment_only,XGBoost,0.6530815109343936,0.7111494498197686,0.5219123505976095,0.5365508365508366,35,19,16,0.5428571428571428,1.5231663699046787,0.5445049517020526
META,8,0.01,sentiment_only,LogisticRegression,0.4970178926441352,0.505944476063998,0.5537848605577689,0.5626993238933538,31,17,14,0.3870967741935484,0.03839419432697998,-0.04022619289358875
META,9,0.01,sentiment_only,LightGBM,0.6759443339960238,0.7482223671468943,0.5617529880478087,0.5697793085852787,27,13,14,0.5185185185185185,-0.05435726288060871,-0.0757469469018125
META,10,0.015000000000000001,sentiment_only,LightGBM,0.5606361829025845,0.5948301416968045,0.5378486055776892,0.5286775914634146,25,5,20,0.36,-1.1332827291811691,-0.37039514742775914
