Stock,Horizon,BestThreshold,Model,ContextLength,Val_Accuracy,Val_ROC_AUC,Val_Trades,Val_LongTrades,Val_ShortTrades,Val_WinRate,Val_Sharpe,Val_TotalReturn,Test_Accuracy,Test_ROC_AUC,Test_Trades,Test_LongTrades,Test_ShortTrades,Test_WinRate,Test_Sharpe,Test_TotalReturn
NVDA,2,0.0025,FinCast,128,0.47580645161290325,0.5058959156785244,124,39,85,0.4435483870967742,-2.502966417095994,-0.7005820560116118,0.46311475409836067,0.4903950216450216,122,43,79,0.45081967213114754,0.12265017178471621,-0.06381117139738868
NVDA,5,0.005,FinCast,128,0.4163265306122449,0.4485614035087719,49,14,35,0.4489795918367347,0.12448197629008306,-0.042861675305188585,0.47717842323651455,0.48815065594583157,49,14,35,0.42857142857142855,-0.8854176949165772,-0.47652240797212153
NVDA,10,0.017,FinCast,128,0.4041666666666667,0.40508966440955424,24,6,18,0.3333333333333333,-1.2412923308584132,-0.51280213049369,0.4830508474576271,0.4943064182194617,24,3,21,0.4583333333333333,-1.5762674073722296,-0.5412174817104614
