Stock,Horizon,BestThreshold,Model,ContextLength,Val_Accuracy,Val_ROC_AUC,Val_Trades,Val_LongTrades,Val_ShortTrades,Val_WinRate,Val_Sharpe,Val_TotalReturn,Test_Accuracy,Test_ROC_AUC,Test_Trades,Test_LongTrades,Test_ShortTrades,Test_WinRate,Test_Sharpe,Test_TotalReturn
META,2,0.0025,FinCast,128,0.4879032258064516,0.5286119728070754,124,44,80,0.5,-0.06825851261072721,-0.09697523447362943,0.5,0.50719131614654,122,46,76,0.5245901639344263,-0.13179737362042077,-0.09754078598407767
META,5,0.005,FinCast,128,0.4448979591836735,0.4916169366297244,49,13,36,0.3469387755102041,-1.717774020696911,-0.4902486883507412,0.46473029045643155,0.48825645366060094,49,12,37,0.4489795918367347,0.04332920438373691,-0.04464927862872525
META,10,0.017,FinCast,128,0.35833333333333334,0.4871324994024381,24,2,22,0.375,-2.1766583870466287,-0.5113172222899475,0.4957627118644068,0.4718648939992814,24,2,22,0.25,-1.6820466750409262,-0.4381539413130705
