Stock,Horizon,BestThreshold,Mode,Strategy,ConfidenceThreshold,FineTuneLR,FineTuneSteps,UseCovariates,Val_Accuracy,Val_ROC_AUC,Val_Trades,Val_LongTrades,Val_ShortTrades,Val_Skipped,Val_WinRate,Val_Sharpe,Val_TotalReturn,Test_Accuracy,Test_ROC_AUC,Test_Trades,Test_LongTrades,Test_ShortTrades,Test_Skipped,Test_WinRate,Test_Sharpe,Test_TotalReturn
TSLA,2,0.0025,Fine-tuned,long_short,,0.0001,1000,False,0.5201612903225806,0.5365599791829299,124,62,62,0,0.4596774193548387,-1.5381093153438372,-0.583831599930621,0.4918032786885246,0.49334677419354844,122,78,44,0,0.4918032786885246,0.9197502876813779,0.4816790926662411
TSLA,5,0.005,Fine-tuned,long_short,,0.0001,1000,False,0.5836734693877551,0.589995927786073,49,25,24,0,0.5102040816326531,0.37628504868692286,0.0552629927345516,0.5186721991701245,0.5386523356758991,49,37,12,0,0.5714285714285714,2.0661987619149307,1.9364917310522296
TSLA,10,0.017,Fine-tuned,long_short,,0.0001,1000,False,0.575,0.5913117426121465,24,19,5,0,0.6666666666666666,1.6671561751446098,1.3217607127043856,0.4872881355932203,0.4640494679321254,24,19,5,0,0.6666666666666666,2.366176519366913,1.7790538278260701
