Stock,Horizon,BestThreshold,Model,ContextLength,UseCovariates,Strategy,ConfidenceThreshold,Val_Accuracy,Val_ROC_AUC,Val_Trades,Val_LongTrades,Val_ShortTrades,Val_Skipped,Val_WinRate,Val_Sharpe,Val_TotalReturn,Test_Accuracy,Test_ROC_AUC,Test_Trades,Test_LongTrades,Test_ShortTrades,Test_Skipped,Test_WinRate,Test_Sharpe,Test_TotalReturn
SPY,2,0.0025,amazon/chronos-2,60,True,long_short,,0.5080645161290323,0.5300546448087432,124,36,88,0,0.4032258064516129,-1.5941914259602092,-0.2023716066656729,0.5286885245901639,0.5373580595310086,122,45,77,0,0.4098360655737705,-3.269324622499808,-0.3449883001761431
SPY,5,0.005,amazon/chronos-2,60,True,long_short,,0.4857142857142857,0.5169666666666666,49,11,38,0,0.46938775510204084,0.001239191035148944,-0.007295252647481987,0.46887966804979253,0.42203073089701,49,22,27,0,0.46938775510204084,-0.02650112704976684,-0.013018548965511911
SPY,10,0.017,amazon/chronos-2,60,True,long_short,,0.5833333333333334,0.5687761320955284,24,0,24,0,0.2916666666666667,-2.318989751288646,-0.21968870103880522,0.5635593220338984,0.46608394134219466,24,1,23,0,0.3333333333333333,-1.9542579048690552,-0.18540475365334075
