Stock,Horizon,BestThreshold,Model,ContextLength,UseCovariates,Strategy,ConfidenceThreshold,Val_Accuracy,Val_ROC_AUC,Val_Trades,Val_LongTrades,Val_ShortTrades,Val_Skipped,Val_WinRate,Val_Sharpe,Val_TotalReturn,Test_Accuracy,Test_ROC_AUC,Test_Trades,Test_LongTrades,Test_ShortTrades,Test_Skipped,Test_WinRate,Test_Sharpe,Test_TotalReturn
META,2,0.0025,amazon/chronos-2,60,False,long_short,,0.5120967741935484,0.5704243944294106,124,43,81,0,0.4838709677419355,-0.4664522782357852,-0.22885632352272245,0.5081967213114754,0.5331071913161466,122,54,68,0,0.5409836065573771,0.9426893142178648,0.3071032476089308
META,5,0.005,amazon/chronos-2,60,False,long_short,,0.49795918367346936,0.6080917874396136,49,17,32,0,0.3877551020408163,-0.764547806061356,-0.2938497741660677,0.4896265560165975,0.47097616024827194,49,26,23,0,0.46938775510204084,-0.39464266431270306,-0.17889040337693096
META,10,0.017,amazon/chronos-2,60,False,long_short,,0.5125,0.648952274719146,24,6,18,0,0.375,-2.9012180151599507,-0.5825074519102245,0.5169491525423728,0.490298239310097,24,5,19,0,0.375,-1.0958148244678616,-0.33378952700571574
