Stock,Horizon,BestThreshold,Mode,Strategy,ConfidenceThreshold,FineTuneLR,FineTuneSteps,UseCovariates,Val_Accuracy,Val_ROC_AUC,Val_Trades,Val_LongTrades,Val_ShortTrades,Val_Skipped,Val_WinRate,Val_Sharpe,Val_TotalReturn,Test_Accuracy,Test_ROC_AUC,Test_Trades,Test_LongTrades,Test_ShortTrades,Test_Skipped,Test_WinRate,Test_Sharpe,Test_TotalReturn
META,2,0.0025,Fine-tuned,long_short,,0.0001,1000,False,0.5362903225806451,0.59771632235496,124,29,95,0,0.47580645161290325,-0.34179462147198586,-0.18981967241880682,0.5327868852459017,0.5445047489823609,122,39,83,0,0.45081967213114754,-1.6079789215328664,-0.449728566909255
META,5,0.005,Fine-tuned,long_short,,0.0001,1000,False,0.5387755102040817,0.6838590508667235,49,16,33,0,0.3877551020408163,0.27630622306120206,0.036159178464010955,0.4149377593360996,0.4509098603470165,49,16,33,0,0.46938775510204084,-0.22440966446797284,-0.1293113299278077
META,10,0.017,Fine-tuned,long_short,,0.0001,1000,False,0.475,0.6842482670703529,24,4,20,0,0.375,-3.1752577282484364,-0.6049126782010714,0.423728813559322,0.3886453467481136,24,3,21,0,0.2916666666666667,-1.57519617873219,-0.42153277834067826
