Stock,Horizon,BestThreshold,Mode,Strategy,ConfidenceThreshold,FineTuneLR,FineTuneSteps,UseCovariates,Val_Accuracy,Val_ROC_AUC,Val_Trades,Val_LongTrades,Val_ShortTrades,Val_Skipped,Val_WinRate,Val_Sharpe,Val_TotalReturn,Test_Accuracy,Test_ROC_AUC,Test_Trades,Test_LongTrades,Test_ShortTrades,Test_Skipped,Test_WinRate,Test_Sharpe,Test_TotalReturn
NVDA,2,0.0025,Fine-tuned,long_short,,0.0001,1000,True,0.532258064516129,0.5222002635046114,124,67,57,0,0.46774193548387094,-0.09243063416806652,-0.14417537112018197,0.5,0.5002705627705628,122,65,57,0,0.4918032786885246,0.8156315401774983,0.33186917041480113
NVDA,5,0.005,Fine-tuned,long_short,,0.0001,1000,True,0.5918367346938775,0.5548771929824562,49,30,19,0,0.6530612244897959,2.501041217977213,1.6877476409080985,0.5062240663900415,0.4550007053180985,49,28,21,0,0.5510204081632653,0.9202304742600165,0.436180845852395
NVDA,10,0.017,Fine-tuned,long_short,,0.0001,1000,True,0.6458333333333334,0.5757124786070392,24,18,6,0,0.6666666666666666,2.197578623296955,1.7057223045095435,0.461864406779661,0.40638864241348704,24,8,16,0,0.4166666666666667,-0.46500656556479836,-0.28322240289617695
