Stock,Horizon,BestThreshold,Mode,Strategy,ConfidenceThreshold,FineTuneLR,FineTuneSteps,UseCovariates,Val_Accuracy,Val_ROC_AUC,Val_Trades,Val_LongTrades,Val_ShortTrades,Val_Skipped,Val_WinRate,Val_Sharpe,Val_TotalReturn,Test_Accuracy,Test_ROC_AUC,Test_Trades,Test_LongTrades,Test_ShortTrades,Test_Skipped,Test_WinRate,Test_Sharpe,Test_TotalReturn
AAPL,2,0.0025,Fine-tuned,long_short,,0.0001,1000,True,0.4798387096774194,0.49066091954022995,124,48,76,0,0.46774193548387094,-1.4777049125491544,-0.29002635529782383,0.45901639344262296,0.46418010752688177,122,57,65,0,0.4098360655737705,-0.14282943290838226,-0.05598317895865723
AAPL,5,0.005,Fine-tuned,long_short,,0.0001,1000,True,0.5387755102040817,0.5468707482993198,49,22,27,0,0.5714285714285714,0.9326323183924037,0.18349740377216128,0.48132780082987553,0.48038403094350046,49,24,25,0,0.42857142857142855,0.6889514112391224,0.1553666146036612
AAPL,10,0.017,Fine-tuned,long_short,,0.0001,1000,True,0.5458333333333333,0.5300791371944814,24,10,14,0,0.3333333333333333,-1.6419540442157279,-0.29724032194109873,0.5,0.4952651515151515,24,6,18,0,0.5416666666666666,0.6096276681464695,0.11503195340895345
