Stock,Horizon,BestThreshold,Model,ContextLength,UseCovariates,Strategy,ConfidenceThreshold,Val_Accuracy,Val_ROC_AUC,Val_Trades,Val_LongTrades,Val_ShortTrades,Val_Skipped,Val_WinRate,Val_Sharpe,Val_TotalReturn,Test_Accuracy,Test_ROC_AUC,Test_Trades,Test_LongTrades,Test_ShortTrades,Test_Skipped,Test_WinRate,Test_Sharpe,Test_TotalReturn
META,2,0.0025,amazon/chronos-2,60,True,long_short,,0.5,0.5630651442149033,124,44,80,0,0.5,-0.07284771919004869,-0.09867655146330734,0.4959016393442623,0.5310379918588874,122,49,73,0,0.5327868852459017,0.6197081742867683,0.16922432783982
META,5,0.005,amazon/chronos-2,60,True,long_short,,0.4897959183673469,0.6012361466325661,49,10,39,0,0.32653061224489793,-1.2275471369586584,-0.4011806547036223,0.48132780082987553,0.5130131189166314,49,20,29,0,0.4489795918367347,-0.33614740821944056,-0.1622733631549318
META,10,0.017,amazon/chronos-2,60,True,long_short,,0.45416666666666666,0.6361644490478846,24,3,21,0,0.3333333333333333,-3.408701211852914,-0.6219069952625921,0.5169491525423728,0.5080488681279195,24,4,20,0,0.25,-1.636630054342652,-0.4314947725022322
