Stock,Horizon,BestThreshold,Model,ContextLength,UseCovariates,Strategy,ConfidenceThreshold,Val_Accuracy,Val_ROC_AUC,Val_Trades,Val_LongTrades,Val_ShortTrades,Val_Skipped,Val_WinRate,Val_Sharpe,Val_TotalReturn,Test_Accuracy,Test_ROC_AUC,Test_Trades,Test_LongTrades,Test_ShortTrades,Test_Skipped,Test_WinRate,Test_Sharpe,Test_TotalReturn
TSLA,2,0.0025,amazon/chronos-2,60,False,long_short,,0.5040322580645161,0.5091725214676034,124,53,71,0,0.4838709677419355,-0.8205497859262635,-0.41429175051801514,0.47540983606557374,0.4813508064516129,122,52,70,0,0.48360655737704916,-0.23279618734140833,-0.2941344147438345
TSLA,5,0.005,amazon/chronos-2,60,False,long_short,,0.5061224489795918,0.49915162209854763,49,16,33,0,0.5102040816326531,0.28022911225896996,0.00030107234157350504,0.5311203319502075,0.5457144825685545,49,24,25,0,0.5510204081632653,1.1856857150040063,0.73056055779399
TSLA,10,0.017,amazon/chronos-2,60,False,long_short,,0.5041666666666667,0.5285592799943307,24,11,13,0,0.5,-0.12511223713040312,-0.21780653872123334,0.4745762711864407,0.46911849295369573,24,9,15,0,0.5,0.6897708522124198,0.25663962610132374
