Date,weighted_sentiment
2020-01-02,0.5467125875980405
2020-01-03,0.5281314581408355
2020-01-06,0.5747732468666471
2020-01-07,0.50045362195
2020-01-08,0.990850098
2020-01-09,0.03711718
2020-01-10,0.996265442
2020-01-13,0.997621103125
2020-01-14,0.5784879890167441
2020-01-15,0.5082662246153847
2020-01-16,0.17706905798140765
2020-01-17,0.7886732993069566
2020-01-18,0.9965091133333335
2020-01-19,0.9999896800000001
2020-01-20,0.9903235250000002
2020-01-21,0.33284248999999994
2020-01-22,0.19917287384615387
2020-01-23,0.9999763
2020-01-24,0.54757583
2020-01-25,0.99978584
2020-01-27,-0.5635983
2020-01-28,0.3335402866666667
2020-01-29,0.998066712
2020-01-30,0.2222355038032263
2020-01-31,0.9734623015384615
2020-02-03,0.5011112318
2020-02-04,0.9984647373913044
2020-02-05,0.4055432182476655
2020-02-06,0.6112285337031744
2020-02-07,0.9999297364705881
2020-02-10,0.999869072
2020-02-11,0.6570547970789474
2020-02-12,0.0019088249999999712
2020-02-13,0.499999459186513
2020-02-14,0.5004440158
2020-02-17,0.9247409
2020-02-18,0.82887655120846
2020-02-19,0.5743821930745274
2020-02-20,0.8674561940000001
2020-02-21,0.9863341999999999
2020-02-23,0.90653795
2020-02-24,0.9998953
2020-02-25,0.33313627666666673
2020-02-26,0.33230192055555563
2020-02-27,0.5288831603703703
2020-02-28,0.11566714000000002
2020-02-29,0.8182154150000001
2020-03-01,0.9999564
2020-03-02,0.7244237550000001
2020-03-03,0.64556640443
2020-03-04,0.9996264199999999
2020-03-05,0.6318805565217392
2020-03-06,0.22443434999999998
2020-03-07,0.9877477075000001
2020-03-08,0.9997571
2020-03-09,0.3232525189999999
2020-03-10,0.6666385406122448
2020-03-11,0.5993201042538463
2020-03-12,0.10684730512195126
2020-03-13,0.65302995771742
2020-03-14,0.999888985
2020-03-15,0.7574021
2020-03-16,0.4579447034883721
2020-03-17,0.7642104964062498
2020-03-18,0.7620111373076925
2020-03-19,0.17694443869230772
2020-03-20,0.8741665988235294
2020-03-21,0.9942983999999999
2020-03-22,0.008385417499999956
2020-03-23,0.996000644
2020-03-24,0.3831202457170588
2020-03-25,0.9506816384210526
2020-03-26,0.706503495586207
2020-03-27,0.6500620377118524
2020-03-28,0.9608816
2020-03-29,0.25580641333333337
2020-03-30,0.22196806993000007
2020-03-31,0.8465230114634147
2020-04-01,0.9269089476923076
2020-04-02,0.7309312572692308
2020-04-03,-0.06468885608695656
2020-04-04,0.99983512
2020-04-06,0.27837485465595796
2020-04-07,0.9990047533333334
2020-04-08,0.012464372320739096
2020-04-09,0.5566365736490385
2020-04-10,0.9999161833333334
2020-04-11,0.99996477
2020-04-12,0.999167392
2020-04-13,0.9563199780487806
2020-04-14,0.8264372446511628
2020-04-15,0.7693338177419354
2020-04-16,0.9157725662499999
2020-04-17,0.4489135344444445
2020-04-18,0.5041662499999999
2020-04-19,0.9994684449999999
2020-04-20,0.6049664481578948
2020-04-21,-0.3161301989999999
2020-04-22,0.34044487883911767
2020-04-23,0.7256016133333335
2020-04-24,0.527756758368421
2020-04-25,0.9999921
2020-04-26,0.9997670749999998
2020-04-27,-0.9927044500000001
2020-04-28,0.5619385238047887
2020-04-29,0.6611532947493245
2020-04-30,0.9929513277777778
2020-05-01,0.999993
2020-05-02,0.999916615
2020-05-03,0.99944896
2020-05-04,0.5777296394235295
2020-05-05,0.7461942281999999
2020-05-06,0.9902429658823528
2020-05-07,0.9705215570833335
2020-05-08,0.9297314225
2020-05-10,-0.812259
2020-05-11,0.000155308092
2020-05-12,0.992135405
2020-05-13,0.94607617
2020-05-14,0.5007466887
2020-05-15,0.315267908443178
2020-05-18,0.9992550979999999
2020-05-19,0.999875965
2020-05-20,0.27139723228605694
2020-05-21,0.35607619875
2020-05-22,0.29259099899999996
2020-05-23,0.16097651
2020-05-25,0.998453685
2020-05-26,0.5550258188235294
2020-05-27,0.9999944
2020-05-28,0.08720936303236351
2020-05-29,0.8789527066511562
2020-06-01,0.2757050103543924
2020-06-02,0.49648017439194997
2020-06-03,0.30749009019999995
2020-06-04,0.6396851901905263
2020-06-05,0.22727810466594722
2020-06-06,0.9999891
2020-06-07,0.8629651700000001
2020-06-08,0.5404027678524999
2020-06-09,0.19595374813875
2020-06-10,0.8254713056521739
2020-06-11,0.6845314489473684
2020-06-12,0.9033571863249998
2020-06-13,0.9990515900000001
2020-06-14,0.9995571999999999
2020-06-15,0.9183493237500001
2020-06-16,0.650057151035
2020-06-17,0.7831199114814814
2020-06-18,-0.00027477758228469754
2020-06-19,0.6104864938666668
2020-06-21,0.9999496000000001
2020-06-22,0.49953236743836554
2020-06-23,0.998916428
2020-06-24,0.7158110919583335
2020-06-25,0.7673376361538461
2020-06-26,-2.191999999996102e-05
2020-06-27,0.9999981000000001
2020-06-29,0.000157096744
2020-06-30,0.03382630650335176
2020-07-01,0.48471306482191423
2020-07-02,0.7568745866896552
2020-07-03,0.99999887
2020-07-04,0.9999486000000001
2020-07-06,0.3819961848384616
2020-07-07,0.9963333486956522
2020-07-08,0.9994865000000002
2020-07-09,0.29991466072855
2020-07-10,0.6193665368484851
2020-07-11,0.862107775
2020-07-12,0.39711883839999995
2020-07-13,0.753993393595
2020-07-14,0.8436773219444444
2020-07-15,0.8424893
2020-07-16,0.9999751
2020-07-17,0.5965406289541818
2020-07-19,0.00662475000000005
2020-07-20,0.4797599970370372
2020-07-21,0.635495390575
2020-07-22,0.4423921297090001
2020-07-23,0.6654760537736512
2020-07-24,0.7625705843478261
2020-07-25,0.9960446249999999
2020-07-26,0.9998320300000001
2020-07-27,0.9576016
2020-07-28,0.6687979230000001
2020-07-29,-5.730000000037094e-06
2020-07-30,0.995540966153846
2020-07-31,0.9189829899999999
2020-08-02,0.0853567
2020-08-03,0.33323567139177307
2020-08-04,0.5530973109703705
2020-08-05,0.996529982
2020-08-06,0.9994909700000001
2020-08-07,0.9995667533333334
2020-08-10,0.5371258541666667
2020-08-11,-0.027373534083382323
2020-08-12,0.6478101978883999
2020-08-13,0.8412440619999999
2020-08-14,0.5221211096774194
2020-08-16,0.9998606399999999
2020-08-17,0.537280700314465
2020-08-18,0.40540136434237617
2020-08-19,0.47489414475
2020-08-20,0.8651210826666668
2020-08-21,0.999638422
2020-08-22,0.9999969600000002
2020-08-23,0.98706067
2020-08-24,0.9999918000000001
2020-08-25,0.48783353985576927
2020-08-26,0.24394834270827595
2020-08-27,0.9138987988235293
2020-08-28,0.10583780087876143
2020-08-29,0.46835333
2020-08-31,0.49999122539185
2020-09-01,0.2926116419479943
2020-09-02,0.32306561200114514
2020-09-03,0.8252430013793105
2020-09-04,-0.33308151333333336
2020-09-05,0.459397108
2020-09-06,0.3453371033333334
2020-09-07,0.601983294915922
2020-09-08,0.1927752800730138
2020-09-09,0.5268503184456765
2020-09-10,-0.39992199999999994
2020-09-11,0.9010059346153846
2020-09-12,0.991606495
2020-09-14,0.48118756387226874
2020-09-15,0.391481745
2020-09-16,0.20084382352941182
2020-09-17,0.9993045599999999
2020-09-18,0.2744015310526316
2020-09-21,0.8050111749375
2020-09-22,-0.348087935
2020-09-23,0.07691982930203121
2020-09-24,0.8582065163999998
2020-09-25,0.49287788851215
2020-09-26,0.6286888
2020-09-28,0.7366849246025368
2020-09-29,0.9172485130287604
2020-09-30,0.74577555025
2020-10-01,0.699829512271
2020-10-02,0.5869193667875294
2020-10-03,0.9889545
2020-10-04,0.99997455
2020-10-05,2.8092736e-05
2020-10-06,0.9221412076923077
2020-10-07,-0.49823332575
2020-10-08,0.269961328
2020-10-09,0.4887694417578946
2020-10-10,0.99779797
2020-10-12,0.6844611240100826
2020-10-13,0.8367414262719712
2020-10-14,0.3175579006896552
2020-10-15,-0.9875107
2020-10-16,0.037446354074074095
2020-10-17,0.9992882
2020-10-18,0.00038601962
2020-10-19,0.999739705
2020-10-20,0.7643961388210002
2020-10-21,0.5383885071794872
2020-10-22,0.6699372621739131
2020-10-23,0.93021892
2020-10-26,-0.07672126923076919
2020-10-27,0.9993477999999999
2020-10-28,-0.08308427188243749
2020-10-29,0.9969021405882352
2020-10-30,0.20574946882352935
2020-11-01,0.9998331466666668
2020-11-02,0.9246391546153846
2020-11-03,0.5100038615
2020-11-04,0.9999959500000001
2020-11-05,0.3133894116666668
2020-11-06,0.2748413609498175
2020-11-08,0.9977217949999999
2020-11-09,0.94768304
2020-11-10,0.02069627999999998
2020-11-11,0.964247579166667
2020-11-12,0.052301195263157865
2020-11-13,0.5855935894256923
2020-11-15,0.99992448
2020-11-16,0.7234857177247908
2020-11-17,0.7847938189898594
2020-11-18,0.8520496601052631
2020-11-19,0.797125315161077
2020-11-20,0.4329449953837837
2020-11-21,0.8362568816666666
2020-11-22,0.999955
2020-11-23,0.23981673454814822
2020-11-24,0.22001011918793933
2020-11-25,0.5785038814705883
