Date,weighted_sentiment
2020-01-01,0.6457215691575808
2020-01-02,0.7165621460535
2020-01-03,0.6605844724909637
2020-01-04,0.719881513412257
2020-01-05,0.6182537318739587
2020-01-06,0.6684746785782241
2020-01-07,0.7050163365941324
2020-01-08,0.6777336021302229
2020-01-09,0.6643362910542918
2020-01-10,0.6474158372193258
2020-01-11,0.6235047134165158
2020-01-12,0.7205454587763188
2020-01-13,0.7032833702647084
2020-01-14,0.6764775316346776
2020-01-15,0.7058176346254201
2020-01-16,0.6819211070334382
2020-01-17,0.7068017782675591
2020-01-18,0.717058043437197
2020-01-19,0.7327544109089829
2020-01-20,0.7050748480332482
2020-01-21,0.6908635175140353
2020-01-22,0.7092855745068353
2020-01-23,0.6990537689032404
2020-01-24,0.6550682934771894
2020-01-25,0.7009825008957741
2020-01-26,0.6077679337093118
2020-01-27,0.592825922665728
2020-01-28,0.6242543706829389
2020-01-29,0.6169327208851372
2020-01-30,0.6030537446950631
2020-01-31,0.6352059420326577
2020-02-01,0.8505895025999999
2020-02-02,0.9695243320588236
2020-02-03,0.4696855534523809
2020-02-04,0.719501325319149
2020-02-05,0.9695271448333331
2020-02-06,0.9174518604285716
2020-02-07,0.7858585552039181
2020-02-08,0.6150137521212122
2020-02-09,0.7773440869499999
2020-02-10,0.4466134811043269
2020-02-11,0.8117743920547946
2020-02-12,0.734242614724359
2020-02-13,0.9883713720588236
2020-02-14,0.7148940043137256
2020-02-15,0.9329058825
2020-02-16,0.9982150033333332
2020-02-17,-0.25912131061001614
2020-02-18,0.05997124072538858
2020-02-19,0.534721758184856
2020-02-20,0.5307227662272728
2020-02-21,0.681540464872772
2020-02-22,0.6171472949796936
2020-02-23,0.6311389856463603
2020-02-24,0.6354431816904614
2020-02-25,0.6278441272797974
2020-02-26,0.6082423522664094
2020-02-27,0.6146370557017049
2020-02-28,0.6300409337345177
2020-02-29,0.6147935044843332
2020-03-01,0.652634834886696
2020-03-02,0.638666863529109
2020-03-03,0.6619465693923289
2020-03-04,0.6522935129440683
2020-03-05,0.6430695624772939
2020-03-06,0.6348177465112148
2020-03-07,0.6812249877674917
2020-03-08,0.660090258764253
2020-03-09,0.6232960776095053
2020-03-10,0.6750482898063705
2020-03-11,0.6298918206770268
2020-03-12,0.6387718197379838
2020-03-13,0.6420357750374015
2020-03-14,0.6438237077487134
2020-03-15,0.6603249854637314
2020-03-16,0.6655978922879081
2020-03-17,0.6620951837496261
2020-03-18,0.6925481100245096
2020-03-19,0.6317706938247867
2020-03-20,0.6256453446805597
2020-03-21,0.6043231715635174
2020-03-22,0.6497754140737512
2020-03-23,0.6662584842577464
2020-03-24,0.6658864087886485
2020-03-25,0.6522778737285745
2020-03-26,0.6819170565763316
2020-03-27,0.6419630033586267
2020-03-28,0.6673752609346927
2020-03-29,0.6640525559620595
2020-03-30,0.6330079052956159
2020-03-31,0.6466104152710471
2020-04-01,0.6356429488520433
2020-04-02,0.6490906072658015
2020-04-03,0.7075564778611498
2020-04-04,0.7250806108277608
2020-04-05,0.6501094806854835
2020-04-06,0.6716746399466207
2020-04-07,0.6570200712798987
2020-04-08,0.6079140535456857
2020-04-09,0.6283774937233868
2020-04-10,0.709901849169566
