Date,weighted_sentiment
2020-01-01,0.8965090143269356
2020-01-02,0.9992200499999999
2020-01-03,0.9317151850000001
2020-01-06,0.9921463108333334
2020-01-07,0.8362489282059375
2020-01-08,0.75397039
2020-01-09,0.550508992366383
2020-01-10,0.28568106876419425
2020-01-11,0.78889257
2020-01-12,0.9001006000000001
2020-01-13,0.9999954999999999
2020-01-14,0.9739872399999999
2020-01-15,0.9984896125000003
2020-01-16,0.59837451
2020-01-17,0.5731382702439025
2020-01-18,0.837442394
2020-01-19,0.9953068000000002
2020-01-20,0.9991421066666668
2020-01-21,0.7680765177396589
2020-01-22,0.7384302999999999
2020-01-23,0.6569973333333333
2020-01-24,0.74841968375
2020-01-25,0.9999488299999999
2020-01-26,0.99998856
2020-01-27,0.7674663455287389
2020-01-28,0.7406609659328866
2020-01-29,0.5128307157493455
2020-01-30,0.3100351148169231
2020-01-31,0.8891875875
2020-02-01,0.5604800125
2020-02-02,0.9729800566666668
2020-02-03,0.8330791064992866
2020-02-04,0.878277418090164
2020-02-05,0.604142213
2020-02-06,0.57233017841
2020-02-07,0.9998326235294116
2020-02-08,0.9999307
2020-02-09,0.9997187
2020-02-10,0.9947491161290324
2020-02-11,0.5517057350000001
2020-02-12,0.21821320800000002
2020-02-13,0.9363787583333333
2020-02-14,0.33050608600000003
2020-02-15,0.4357505866666667
2020-02-16,0.5140832888888889
2020-02-17,0.9994626637500003
2020-02-18,0.7290850925000001
2020-02-19,0.8900668483333335
2020-02-20,0.8500284782530001
2020-02-21,0.9351112975
2020-02-22,-0.07608014461538454
2020-02-24,0.98992215
2020-02-25,0.8658575499999999
2020-02-26,0.31968016
2020-02-27,0.659193822962963
2020-02-28,0.9848112323076922
2020-02-29,0.97802625
2020-03-01,0.9999787999999998
2020-03-02,0.853458876
2020-03-03,0.9370659730232558
2020-03-04,0.09650703774193548
2020-03-05,0.31918357472727277
2020-03-06,0.9996688811764705
2020-03-07,0.99989563
2020-03-08,0.9999134300000001
2020-03-09,0.1252604375
2020-03-10,0.984404
2020-03-11,0.9272938448148149
2020-03-12,0.9982483407692306
2020-03-13,0.9997079
2020-03-14,0.99861085
2020-03-15,0.55967359
2020-03-16,0.9999580400000001
2020-03-17,0.7055253868191896
2020-03-18,0.6335260929223415
2020-03-19,0.006799962396645358
2020-03-20,0.44822964854789477
2020-03-21,0.9997116050000003
2020-03-22,0.99978036
2020-03-23,0.9397810379999999
2020-03-24,0.5231183778461539
2020-03-25,0.037191337300122196
2020-03-26,0.7239178855882353
2020-03-27,0.9999790333333335
2020-03-28,0.9999118354838712
2020-03-29,0.33642645582956665
2020-03-30,0.4343372158
2020-03-31,0.9631237841935484
2020-04-01,0.85402387625
2020-04-02,0.8226743741964705
2020-04-03,0.29665163399999994
2020-04-05,0.99974
2020-04-06,0.9999024409999999
2020-04-07,0.9898305719999999
2020-04-08,0.9864249366666669
2020-04-09,0.9987504625000003
2020-04-10,0.9959248470588234
2020-04-11,0.9999089800000001
2020-04-12,0.9999788
2020-04-13,0.9999049249999998
2020-04-14,0.9853227554166668
2020-04-15,0.9995131117647058
2020-04-16,0.6336275707515662
2020-04-17,0.9985354724999999
2020-04-18,0.9223303033333334
2020-04-19,0.998998982
2020-04-20,0.503034763795075
2020-04-21,0.5813179577777778
2020-04-22,0.7443995273178847
2020-04-23,0.9927085728846153
2020-04-24,0.5203687410848484
2020-04-25,0.7492958368181818
2020-04-26,0.9990606716666669
2020-04-27,0.7540987911111113
2020-04-28,0.9941899
2020-04-29,0.2793577810775097
2020-04-30,0.016587055071876508
2020-05-01,0.08399488888888892
2020-05-02,0.9999776
2020-05-03,0.9888518999999999
2020-05-04,0.7499791919093349
2020-05-05,0.999961344
2020-05-06,0.9078491384615384
2020-05-07,0.9929236548275864
2020-05-08,0.44828919007894735
2020-05-11,0.9999988699999999
2020-05-12,0.9931195737500004
2020-05-13,0.22696684387096774
2020-05-14,0.9999069242222222
2020-05-15,0.939839746
2020-05-16,0.6666539451051667
2020-05-17,0.7036172891822917
2020-05-18,0.8811094093863598
2020-05-19,0.765043787
2020-05-20,0.5997297712374942
2020-05-21,0.667377780845344
2020-05-22,0.8745213285714285
2020-05-23,0.15781917533333337
2020-05-24,0.54036184
2020-05-25,0.9997270266666667
2020-05-26,0.6675349249198724
2020-05-27,-0.041716789254848494
2020-05-28,0.3609301746020023
2020-05-29,0.9995993500000001
2020-06-01,0.2836239385365854
2020-06-02,0.9164655733333334
2020-06-03,0.99966973
2020-06-04,0.12483737625
2020-06-05,0.9139257911764707
2020-06-08,-0.99496067
2020-06-09,0.5006598358
2020-06-10,0.44580296112474943
2020-06-11,0.528965741042
2020-06-12,0.9978469
2020-06-13,0.163212731
2020-06-15,0.9998777133333333
2020-06-16,0.8307055780000001
2020-06-17,0.9645951735
2020-06-18,0.5858694583870969
2020-06-19,0.9999446650000001
2020-06-20,0.9997211
2020-06-22,0.6506234180784511
2020-06-23,0.6394954054054055
2020-06-24,0.6172675505405882
2020-06-25,0.4933717221943421
2020-06-26,0.08245926568627453
2020-06-27,0.9081707979999999
2020-06-28,0.6229202929582223
2020-06-29,0.29980470792716457
2020-06-30,0.4070646078421052
2020-07-01,0.43443167107499997
2020-07-02,0.4925263366666667
2020-07-03,0.9960559585
2020-07-04,0.8270679
2020-07-05,0.9874406149999999
2020-07-06,0.9985310960606062
2020-07-07,0.37573722916666663
2020-07-08,0.9988371423404255
