Stock,Horizon,BestThreshold,Strategy,ConfidenceThreshold,n_estimators,max_depth,learning_rate,subsample,min_samples_split,min_samples_leaf,Train_Accuracy,Train_ROC_AUC,Test_Accuracy,Test_ROC_AUC,Trades,LongTrades,ShortTrades,Skipped,WinRate,Sharpe,TotalReturn
META,2,0.0025,long_short,,456,12,0.01,0.6539110939984587,2,5,0.9453280318091452,0.9923594723964695,0.50199203187251,0.5482878030011542,125,10,115,0,0.408,-1.779158006769141,-0.48509473187511754
META,3,0.0025,long_short,,50,9,0.01235914374408408,0.5711985736034547,2,10,0.7564612326043738,0.8398228269420056,0.47808764940239046,0.5904405173517735,83,5,78,0,0.37349397590361444,-1.1821460783247921,-0.35722782804544906
META,4,0.005,long_short,,500,12,0.01,1.0,8,3,0.9880715705765407,0.999304347826087,0.4860557768924303,0.5615728900255754,62,7,55,0,0.5161290322580645,-0.8767676768207011,-0.2722533114068044
META,5,0.005,long_short,,50,3,0.01,1.0,20,10,0.6252485089463221,0.6820386334799777,0.4302788844621514,0.5949831256490135,50,1,49,0,0.38,-0.4267016798910591,-0.19592247958692033
META,6,0.0075,long_short,,211,3,0.01,0.5,15,1,0.6998011928429424,0.7590550496426991,0.44621513944223107,0.6150115621788284,41,0,41,0,0.34146341463414637,-1.8850047617923165,-0.448020620317209
META,7,0.0075,long_short,,136,7,0.065678588253508,1.0,4,1,0.9701789264413518,0.9958993391513312,0.46215139442231074,0.5865508365508365,35,4,31,0,0.45714285714285713,-0.7221430428589795,-0.24010383812536995
META,8,0.01,long_short,,500,3,0.01,1.0,2,1,0.7147117296222664,0.8155947638019352,0.4701195219123506,0.5878938640132669,31,1,30,0,0.3870967741935484,-1.4035982644914304,-0.3890177946056149
META,9,0.01,long_short,,50,3,0.01079358073996689,0.9394958947771497,3,4,0.5834990059642147,0.6811999762850537,0.4701195219123506,0.5708636305651231,27,1,26,0,0.37037037037037035,-1.1958663268374197,-0.37040153599144265
META,10,0.015000000000000001,long_short,,472,3,0.292157327654986,0.8087407548138583,13,1,1.0,1.0,0.49800796812749004,0.519118394308943,25,2,23,0,0.4,-1.0719116502578887,-0.35724201460398597
