Stock,Horizon,BestThreshold,Strategy,ConfidenceThreshold,learning_rate,dropout_rate,lstm_units_1,lstm_units_2,batch_size,Train_Accuracy,Train_ROC_AUC,Test_Accuracy,Test_ROC_AUC,Trades,LongTrades,ShortTrades,Skipped,WinRate,Sharpe,TotalReturn
META,2,0.0025,long_short,,0.00175324937298756,0.1,71,90,16,0.5502049180327869,0.5540935488341039,0.47058823529411764,0.5915516107823799,125,0,125,0,0.408,-1.778811062782762,-0.48512024290081157
META,3,0.0025,long_short,,0.00399884057908937,0.24187558960786318,72,100,18,0.5020491803278688,0.5126638361491523,0.4841628959276018,0.5982128217740613,83,0,83,0,0.3493975903614458,-1.7929293755013551,-0.47069942154727873
META,4,0.005,long_short,,0.000832387295889182,0.3449659003529877,34,17,41,0.4959016393442623,0.5883978364577034,0.502262443438914,0.492956592956593,62,62,0,0,0.5806451612903226,1.7475443135903068,0.6437888941052929
META,5,0.005,long_short,,0.0016377902901077578,0.4300508133600147,73,39,18,0.5420081967213115,0.5659448653552169,0.4796380090497738,0.4995069033530572,50,0,50,0,0.36,-1.5574139372674727,-0.4449984441584087
META,6,0.0075,long_short,,0.00011577058422758954,0.2669938540575413,146,123,50,0.5235655737704918,0.5726304252889008,0.48868778280542985,0.6472468043264503,41,0,41,0,0.34146341463414637,-1.8850047617923165,-0.448020620317209
META,7,0.0075,long_short,,0.0027780940077545583,0.11229454545981649,33,46,47,0.5327868852459017,0.6870283821065495,0.48868778280542985,0.6792035398230087,35,0,35,0,0.34285714285714286,-1.7079865749536804,-0.43084021047522214
META,8,0.01,long_short,,0.0038783073756198066,0.2759449594089144,213,76,20,0.632172131147541,0.6673343747900289,0.46153846153846156,0.5025414002295459,31,8,23,0,0.4838709677419355,0.29705673289145945,0.04563801144490243
META,9,0.01,long_short,,0.0032413268041956303,0.2700623497964979,79,80,18,0.7069672131147541,0.7844767844767846,0.5429864253393665,0.5454844006568146,27,0,27,0,0.3333333333333333,-1.5599032166728786,-0.43773719717122117
META,10,0.015000000000000001,long_short,,0.0004241506331764603,0.48868347142121193,117,70,18,0.610655737704918,0.663517258755354,0.5520361990950227,0.48029475078655404,25,0,25,0,0.32,-1.4442458786378163,-0.43094139494727224
