Stock,Horizon,BestThreshold,Strategy,ConfidenceThreshold,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,Train_Accuracy,Train_ROC_AUC,Test_Accuracy,Test_ROC_AUC,Trades,LongTrades,ShortTrades,Skipped,WinRate,Sharpe,TotalReturn
AAPL,2,0.0025,long_short,,50,5,0.01,1.0,0.5,0.0,10.0,10.0,0.5606361829025845,0.6193531046313534,0.4820717131474104,0.5118140243902439,125,98,27,0,0.544,0.1731998288151371,0.013449737099727743
AAPL,3,0.005,long_short,,50,12,0.10569138809217307,1.0,0.8517715819406106,0.0,0.0,0.0,0.9324055666003976,0.9856194034276227,0.5139442231075697,0.5304247990815154,83,50,33,0,0.4578313253012048,-1.1681699507847798,-0.24280804131533185
AAPL,4,0.005,long_short,,500,11,0.09756483684288743,0.8339426965839923,0.6161841561790882,0.0,0.7282918310683433,8.945014587485948,0.9065606361829026,0.970281601012498,0.4820717131474104,0.5390993749202704,62,37,25,0,0.5,-0.4281862912582019,-0.1067347817422345
AAPL,5,0.005,long_short,,500,3,0.29999999999999993,1.0,0.5,0.0,2.273797324611351,10.0,0.7296222664015904,0.8007016919671094,0.4900398406374502,0.5024157660521298,50,31,19,0,0.44,0.9662409645864863,0.23800907528904736
AAPL,6,0.0075,long_short,,500,10,0.18433990499357458,0.5,0.5,0.0,6.155222204751207,6.005384948913946,0.7415506958250497,0.8149051479802193,0.5139442231075697,0.529026930894309,41,26,15,0,0.43902439024390244,-1.5426487577761718,-0.27940516439470375
AAPL,7,0.01,long_short,,317,5,0.023704347647783168,1.0,0.5436232775670599,0.0,0.0,0.0,0.7852882703777336,0.8809156775088638,0.5537848605577689,0.5054599177800617,35,18,17,0,0.37142857142857144,-1.5155659666564567,-0.29482825642412747
AAPL,8,0.0125,long_short,,410,12,0.29999999999999993,0.6027889375544162,0.6115005587339419,9.432135262536487,0.0,0.04394442009810079,0.614314115308151,0.6719175564190646,0.5776892430278885,0.5122265122265124,31,0,31,0,0.45161290322580644,-1.7404529081227598,-0.3085735430836618
AAPL,9,0.015000000000000001,long_short,,50,3,0.29999999999999993,0.9098840304059429,0.5,2.0771921923350143,0.0,0.0,0.6928429423459245,0.7922417472965282,0.5418326693227091,0.5152877697841727,27,14,13,0,0.7407407407407407,1.1353274387639878,0.2275045892312304
AAPL,10,0.015000000000000001,long_short,,91,9,0.03672338759552655,0.9916154429033942,0.7333814466239901,8.599404067363208,6.803075385877798,4.504992519695431,0.5984095427435387,0.6327593839926635,0.5418326693227091,0.5043478260869565,25,0,25,0,0.4,-1.4835886346464648,-0.2856003338233628
