Stock,Horizon,BestThreshold,Strategy,ConfidenceThreshold,learning_rate,dropout_rate,lstm_units_1,lstm_units_2,batch_size,Train_Accuracy,Train_ROC_AUC,Test_Accuracy,Test_ROC_AUC,Trades,LongTrades,ShortTrades,Skipped,WinRate,Sharpe,TotalReturn
SPY,2,0.0025,long_short,,0.0031619468464757932,0.1751682992460657,175,16,28,0.5665983606557377,0.659411584328518,0.6244343891402715,0.6332239540607054,125,88,37,0,0.44,-0.7003201302149743,-0.09272312401479421
SPY,3,0.0025,long_short,,0.0032413268041956303,0.2700623497964979,79,80,18,0.5870901639344263,0.6505833207255366,0.502262443438914,0.5931130834976989,83,16,67,0,0.4457831325301205,-1.3221428836963631,-0.16056400459115938
SPY,4,0.005,long_short,,0.0003005608145433277,0.2567541379783693,253,68,43,0.569672131147541,0.6116835887410397,0.5565610859728507,0.5126928820308612,62,0,62,0,0.3548387096774194,-2.4286663040557253,-0.270641304389021
SPY,5,0.005,long_short,,0.0022987934509468453,0.2748077905169084,206,124,16,0.48258196721311475,0.5082647751754376,0.45701357466063347,0.4278105539167486,50,26,24,0,0.4,-0.5242176169773619,-0.07839621983558909
SPY,6,0.005,long_short,,0.003918194347141745,0.17337391594646553,207,83,37,0.5040983606557377,0.5781995397433313,0.502262443438914,0.6276412776412775,41,41,0,0,0.6585365853658537,1.6687347019735528,0.22313684033025916
SPY,7,0.0075,long_short,,0.002329351292388021,0.2296133179680277,256,34,56,0.6495901639344263,0.7026974789915966,0.5429864253393665,0.5359075258239054,35,0,35,0,0.34285714285714286,-2.5331018993053807,-0.23775295669221486
SPY,8,0.0075,long_short,,0.0032413268041956303,0.2700623497964979,79,80,18,0.5502049180327869,0.6379551555942072,0.502262443438914,0.48656178302196007,31,1,30,0,0.3548387096774194,-2.4682400741032473,-0.2130953235429105
SPY,9,0.01,long_short,,0.008035845666138776,0.34139486657772256,161,17,44,0.5440573770491803,0.7824529087445276,0.579185520361991,0.6694608809993424,27,27,0,0,0.7037037037037037,1.7157283998573618,0.21873613578654982
SPY,10,0.01,long_short,,0.0006305535040199287,0.11866626528544619,250,42,20,0.632172131147541,0.6970786365850792,0.497737556561086,0.4442260442260443,25,0,25,0,0.32,-1.85595190640685,-0.2262568093023376
