Stock,Horizon,BestThreshold,Strategy,ConfidenceThreshold,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,Train_Accuracy,Train_ROC_AUC,Test_Accuracy,Test_ROC_AUC,Trades,LongTrades,ShortTrades,Skipped,WinRate,Sharpe,TotalReturn
SPY,2,0.0025,long_short,,361,3,0.11214655225454337,0.5,0.664105305043805,4.240034225069514,3.0011650144885413,0.0,0.5685884691848907,0.6084263509799968,0.5179282868525896,0.5582539682539682,125,12,113,0,0.328,-2.8896470693001257,-0.3098115097723403
SPY,3,0.0025,long_short,,50,8,0.29999999999999993,0.5,0.5716881018381729,4.816055267534889,0.0,10.0,0.5775347912524851,0.5974216910382493,0.450199203187251,0.5482557393869437,83,0,83,0,0.3855421686746988,-2.5681177349518554,-0.2782106509926425
SPY,4,0.005,long_short,,449,4,0.06971938284442032,0.8935215798758105,0.5,6.240453596379765,3.155222491247213,8.941863509297566,0.6063618290258449,0.6360212671688082,0.5378486055776892,0.5441570881226053,62,0,62,0,0.3548387096774194,-2.4286663040557253,-0.270641304389021
SPY,5,0.005,long_short,,219,3,0.29999999999999993,0.757603552942155,0.5,4.665844656396932,0.8529202258370503,7.331404542132985,0.5984095427435387,0.6339878580914438,0.47410358565737054,0.5781767252355487,50,0,50,0,0.36,-2.0321964884992276,-0.24537003597502993
SPY,6,0.005,long_short,,83,3,0.01,0.8519626914304583,0.5,8.061067254567362,0.0,10.0,0.5815109343936382,0.6167525936234819,0.46215139442231074,0.5461366538952745,41,0,41,0,0.3170731707317073,-2.224069132219505,-0.24682657594360635
SPY,7,0.0075,long_short,,113,4,0.052494808922988086,0.5240925793811605,0.671853670840195,10.0,0.0,2.291670680162398,0.5805168986083499,0.6190141067813764,0.47808764940239046,0.5192748091603054,35,0,35,0,0.34285714285714286,-2.5331018993053807,-0.23775295669221486
SPY,8,0.0075,long_short,,330,7,0.01,0.5170486239403945,0.5,8.356611152280834,1.8759653576361701,1.9440324409411949,0.5894632206759444,0.6205990198288854,0.44223107569721115,0.452059202059202,31,0,31,0,0.3225806451612903,-3.058388862674446,-0.24766540946807458
SPY,9,0.01,long_short,,380,12,0.02506551363150889,0.5,0.5395156430471943,3.794467110162816,5.4416946858334185,0.0,0.5924453280318092,0.6263536620119693,0.4820717131474104,0.38757151938970125,27,0,27,0,0.25925925925925924,-2.0535945747133035,-0.22263196987861278
SPY,10,0.01,long_short,,212,3,0.08677431342263876,0.7958145598987458,0.9618809824475445,1.4519570067080478,5.015546764916897,8.562154386355502,0.6322067594433399,0.6779589658444024,0.4581673306772908,0.5410805626598465,25,0,25,0,0.32,-1.85595190640685,-0.2262568093023376
