Stock,Horizon,BestThreshold,Strategy,ConfidenceThreshold,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,Train_Accuracy,Train_ROC_AUC,Test_Accuracy,Test_ROC_AUC,Trades,LongTrades,ShortTrades,Skipped,WinRate,Sharpe,TotalReturn
META,2,0.0025,long_short,,325,3,0.01081598305522509,0.7623873301291946,0.6999304858576278,0.4666566321361543,9.737555188414595,2.3277134043030427,0.5526838966202783,0.594012482558806,0.450199203187251,0.5600551494164422,125,0,125,0,0.408,-1.778811062782762,-0.48512024290081157
META,3,0.0025,long_short,,500,10,0.29999999999999993,0.6510142370655189,1.0,0.0840712878449571,3.5570759899151083,10.0,0.8667992047713717,0.9415194506923664,0.47410358565737054,0.5422589320015367,83,10,73,0,0.43373493975903615,0.3907788021085662,0.07984136378735229
META,4,0.005,long_short,,367,11,0.01,0.5350109768959012,0.961254205283026,3.178400859165902,4.168991017138207,2.065444539606418,0.5427435387673957,0.612703557312253,0.4581673306772908,0.49600383631713557,62,0,62,0,0.4032258064516129,-1.9036904459888522,-0.46262866256128765
META,5,0.005,long_short,,324,10,0.018033524512802657,0.6955303037866205,0.5911180438940312,7.5536141031765265,4.251558744912448,2.079416628681889,0.5636182902584493,0.6018941235528257,0.4262948207171315,0.5,50,0,50,0,0.36,-1.5574139372674727,-0.4449984441584087
META,6,0.0075,long_short,,126,7,0.030569095301876077,0.5,0.9952532077497138,0.06134075753261706,9.717658002746012,6.207110190442492,0.6093439363817097,0.6702594384367293,0.44621513944223107,0.5302864850976362,41,0,41,0,0.34146341463414637,-1.8850047617923165,-0.448020620317209
META,7,0.0075,long_short,,316,3,0.01,0.7983918643177372,0.559383971493176,0.6371892774136566,10.0,0.0,0.6073558648111332,0.6475269556693859,0.44223107569721115,0.4852316602316602,35,0,35,0,0.34285714285714286,-1.7079865749536804,-0.43084021047522214
META,8,0.01,long_short,,500,7,0.01785433718065094,0.6927329766327096,0.9803059006671386,4.996851446502846,4.544053733326364,3.626693544291844,0.5646123260437376,0.616346123442737,0.46613545816733065,0.5123421354764638,31,0,31,0,0.3548387096774194,-1.7421670607115909,-0.44570065792266733
META,9,0.01,long_short,,377,9,0.01,0.6170933551948987,0.5,7.442540035122046,2.3968879562642744,0.06503754674799131,0.5596421471172962,0.6440267978893699,0.46613545816733065,0.52672534762087,27,0,27,0,0.3333333333333333,-1.5599032166728786,-0.43773719717122117
META,10,0.015000000000000001,long_short,,361,4,0.010010501194515055,0.5397972965240622,0.5159683055058227,10.0,0.25107710092488833,1.3670479062245016,0.5666003976143141,0.6452145214521452,0.4900398406374502,0.5048907520325203,25,0,25,0,0.32,-1.4442458786378163,-0.43094139494727224
