Stock,Ablation,Model,Horizon,Threshold,Seed,HParams,Val_Accuracy,Val_ROC_AUC,Val_Trades,Val_WinRate,Val_Sharpe,Val_AnnualReturn,Val_MDD,Val_Sortino,Test_Accuracy,Test_ROC_AUC,Test_Trades,Test_WinRate,Test_Sharpe,Test_AnnualReturn,Test_MDD,Test_Sortino,Test_Calmar
AAPL,learned_alpha_global,lstm,2,0.0025,7,"{""lr"": 0.005425592321263448, ""dropout"": 0.10014267169034989, ""u1"": 250, ""u2"": 96, ""batch_size"": 22}",0.5045871559633027,0.602020202020202,108,0.5185185185185185,0.6167024429884276,0.26533831116355433,-0.2048729145696168,0.8739059737075014,0.5046296296296297,0.3793310463121784,107,0.5514018691588785,1.1247744161563633,0.6738796973546404,-0.11445337057898958,1.7232768581460218,5.887809978383858
AAPL,learned_alpha_global,lstm,2,0.0025,1337,"{""lr"": 0.005425592321263448, ""dropout"": 0.10014267169034989, ""u1"": 250, ""u2"": 96, ""batch_size"": 22}",0.5504587155963303,0.5353535353535352,108,0.5092592592592593,-0.8033407040462947,-0.33763547043526343,-0.28066320783359616,-1.0865940132615026,0.4212962962962963,0.43383361921097774,107,0.35514018691588783,-2.5164304383730967,-0.7341680497031411,-0.4499073087663721,-3.5505459125521193,-1.6318206781663553
AAPL,learned_alpha_global,lstm,2,0.0025,2024,"{""lr"": 0.005425592321263448, ""dropout"": 0.10014267169034989, ""u1"": 250, ""u2"": 96, ""batch_size"": 22}",0.5045871559633027,0.575925925925926,108,0.5185185185185185,0.6826005680847851,0.3034996452797305,-0.1670658410810842,0.9711516903459612,0.5092592592592593,0.5151801029159521,107,0.5607476635514018,1.147333344274179,0.6927642102135321,-0.12307178976476499,1.7229241065060938,5.628943980888364
AAPL,learned_alpha_global,lstm,2,0.0025,31415,"{""lr"": 0.005425592321263448, ""dropout"": 0.10014267169034989, ""u1"": 250, ""u2"": 96, ""batch_size"": 22}",0.5412844036697247,0.6054713804713805,108,0.5555555555555556,1.1370526044039406,0.5970510651914092,-0.115237400337515,1.5593885124910605,0.49074074074074076,0.5337478559176673,107,0.5327102803738317,0.5588714271400065,0.2584848053840745,-0.12945260722672894,0.845921830183469,1.99675240940766
AAPL,learned_alpha_global,lstm,5,0.005,42,"{""lr"": 0.005425592321263448, ""dropout"": 0.10014267169034989, ""u1"": 250, ""u2"": 96, ""batch_size"": 22}",0.6186046511627907,0.6364347826086956,42,0.6428571428571429,1.7459075925108467,4.570415752864754,-0.09746616627376634,2.250376727293217,0.47685185185185186,0.40862068965517245,43,0.3953488372093023,-0.08664483392482933,-0.25567448716944263,-0.2070571501733384,-0.11563225840898159,-1.2348015364618132
AAPL,learned_alpha_global,lstm,5,0.005,7,"{""lr"": 0.005425592321263448, ""dropout"": 0.10014267169034989, ""u1"": 250, ""u2"": 96, ""batch_size"": 22}",0.5348837209302325,0.5505652173913043,42,0.6428571428571429,1.2403476364839245,2.3762944266887027,-0.15548971187711577,1.5939533869038567,0.5370370370370371,0.515,43,0.5348837209302325,1.2865609788575065,3.9862861535214877,-0.10310124679588935,2.183584504185326,38.66380162611594
AAPL,learned_alpha_global,lstm,5,0.005,1337,"{""lr"": 0.005425592321263448, ""dropout"": 0.10014267169034989, ""u1"": 250, ""u2"": 96, ""batch_size"": 22}",0.5906976744186047,0.5559130434782609,42,0.7142857142857143,1.5557760970354655,3.6260628559018944,-0.10085815564785752,1.7064541233589097,0.5231481481481481,0.48612068965517236,43,0.37209302325581395,0.3863154115271278,0.457868746668479,-0.19604154398792026,0.7092415631047271,2.335569988658588
AAPL,learned_alpha_global,lstm,5,0.005,2024,"{""lr"": 0.005425592321263448, ""dropout"": 0.10014267169034989, ""u1"": 250, ""u2"": 96, ""batch_size"": 22}",0.5348837209302325,0.5629565217391305,42,0.6428571428571429,1.2403476364839245,2.3762944266887027,-0.15548971187711577,1.5939533869038567,0.5370370370370371,0.5711206896551724,43,0.5348837209302325,1.2865609788575065,3.9862861535214877,-0.10310124679588935,2.183584504185326,38.66380162611594
AAPL,learned_alpha_global,lstm,5,0.005,31415,"{""lr"": 0.005425592321263448, ""dropout"": 0.10014267169034989, ""u1"": 250, ""u2"": 96, ""batch_size"": 22}",0.5534883720930233,0.5716521739130435,42,0.6428571428571429,1.5460981907933857,3.586571548936041,-0.132775296977223,2.0791768717757897,0.5231481481481481,0.6038793103448277,43,0.5116279069767442,1.5430836725796355,5.967775481431882,-0.09359580238383652,2.7226500459656804,63.76114451113979
AAPL,learned_alpha_global,lstm,10,0.01,42,"{""lr"": 0.005425592321263448, ""dropout"": 0.10014267169034989, ""u1"": 250, ""u2"": 96, ""batch_size"": 22}",0.6095238095238096,0.40530303030303033,20,0.85,1.5651976627420188,17.871650993422545,-0.08868783594750278,2.082261163862097,0.5231481481481481,0.4838124838124838,21,0.6190476190476191,1.3836976103745997,21.91077413627865,-0.053568184738795245,2.3798899081890172,409.02588435875055
AAPL,learned_alpha_global,lstm,10,0.01,7,"{""lr"": 0.005425592321263448, ""dropout"": 0.10014267169034989, ""u1"": 250, ""u2"": 96, ""batch_size"": 22}",0.6285714285714286,0.4604700854700855,20,0.8,1.2806301060325678,10.267106748764846,-0.10822989702745,1.6857949826040601,0.5416666666666666,0.49710783044116374,21,0.6666666666666666,1.6264346964676142,37.965451549351954,-0.039132418752789104,2.831972270864319,970.1790167684441
AAPL,learned_alpha_global,lstm,10,0.01,1337,"{""lr"": 0.005425592321263448, ""dropout"": 0.10014267169034989, ""u1"": 250, ""u2"": 96, ""batch_size"": 22}",0.6285714285714286,0.39826146076146074,20,0.8,1.2806301060325678,10.267106748764846,-0.10822989702745,1.6857949826040601,0.5416666666666666,0.5244755244755245,21,0.6666666666666666,1.6264346964676142,37.965451549351954,-0.039132418752789104,2.831972270864319,970.1790167684441
AAPL,learned_alpha_global,lstm,10,0.01,2024,"{""lr"": 0.005425592321263448, ""dropout"": 0.10014267169034989, ""u1"": 250, ""u2"": 96, ""batch_size"": 22}",0.6428571428571429,0.47804972804972806,20,0.8,1.2806301060325678,10.267106748764846,-0.10822989702745,1.6857949826040601,0.5694444444444444,0.5791245791245792,21,0.6190476190476191,1.72910836985928,47.386654657749396,-0.053568184738795245,3.0788905074844393,884.6044511086625
AAPL,learned_alpha_global,lstm,10,0.01,31415,"{""lr"": 0.005425592321263448, ""dropout"": 0.10014267169034989, ""u1"": 250, ""u2"": 96, ""batch_size"": 22}",0.5952380952380952,0.48601398601398604,20,0.85,1.5651976627420188,17.871650993422545,-0.08868783594750278,2.082261163862097,0.5555555555555556,0.5222308555641888,21,0.5238095238095238,1.0698135572525505,10.112543234179684,-0.0727899694946212,1.85210312788653,138.9277025995587
META,full_70_30,lstm,2,0.0,42,"{""lr"": 0.01, ""dropout"": 0.20545570923050804, ""u1"": 201, ""u2"": 128, ""batch_size"": 64}",0.5963302752293578,0.45948426573426576,108,0.5555555555555556,2.0839453456712875,2.935772604039139,-0.13167923851272997,4.453705006086873,0.5601851851851852,0.47098738581992167,107,0.5607476635514018,0.5144168640143261,0.2836095586952694,-0.18632140327300664,0.6893259291213406,1.5221523330828057
META,full_70_30,lstm,2,0.0,7,"{""lr"": 0.01, ""dropout"": 0.20545570923050804, ""u1"": 201, ""u2"": 128, ""batch_size"": 64}",0.5963302752293578,0.46442307692307694,108,0.5555555555555556,2.0839453456712875,2.935772604039139,-0.13167923851272997,4.453705006086873,0.5601851851851852,0.5741626794258373,107,0.5607476635514018,0.5144168640143261,0.2836095586952694,-0.18632140327300664,0.6893259291213406,1.5221523330828057
META,full_70_30,lstm,2,0.0,1337,"{""lr"": 0.01, ""dropout"": 0.20545570923050804, ""u1"": 201, ""u2"": 128, ""batch_size"": 64}",0.573394495412844,0.5278409090909091,108,0.5648148148148148,1.5099268321903057,1.6462164528807381,-0.22557454439611335,2.652477277405032,0.5,0.512614180078295,107,0.4953271028037383,-0.39713708171301604,-0.3099183539054784,-0.2236557004193391,-0.5619355305086223,-1.3856939631961211
META,full_70_30,lstm,2,0.0,2024,"{""lr"": 0.01, ""dropout"": 0.20545570923050804, ""u1"": 201, ""u2"": 128, ""batch_size"": 64}",0.5963302752293578,0.5114510489510489,108,0.5555555555555556,2.0839453456712875,2.935772604039139,-0.13167923851272997,4.453705006086873,0.5601851851851852,0.45054371465854726,107,0.5607476635514018,0.5144168640143261,0.2836095586952694,-0.18632140327300664,0.6893259291213406,1.5221523330828057
META,full_70_30,lstm,2,0.0,31415,"{""lr"": 0.01, ""dropout"": 0.20545570923050804, ""u1"": 201, ""u2"": 128, ""batch_size"": 64}",0.5963302752293578,0.5281905594405594,108,0.5555555555555556,2.0839453456712875,2.935772604039139,-0.13167923851272997,4.453705006086873,0.5601851851851852,0.48873423227490215,107,0.5607476635514018,0.5144168640143261,0.2836095586952694,-0.18632140327300664,0.6893259291213406,1.5221523330828057
META,full_70_30,lstm,5,0.0,42,"{""lr"": 0.01, ""dropout"": 0.20545570923050804, ""u1"": 201, ""u2"": 128, ""batch_size"": 64}",0.6651162790697674,0.5100524475524476,42,0.6904761904761905,2.2562137962210085,34.606955432754575,-0.11234208574413136,4.60041061484156,0.5694444444444444,0.4394177812745869,43,0.5581395348837209,0.6958075687844721,1.4895191075560708,-0.16205428907939778,0.8953228011000804,9.19148216327855
META,full_70_30,lstm,5,0.0,7,"{""lr"": 0.01, ""dropout"": 0.20545570923050804, ""u1"": 201, ""u2"": 128, ""batch_size"": 64}",0.6651162790697674,0.42094017094017094,42,0.6904761904761905,2.2562137962210085,34.606955432754575,-0.11234208574413136,4.60041061484156,0.5694444444444444,0.551840195821313,43,0.5581395348837209,0.6958075687844721,1.4895191075560708,-0.16205428907939778,0.8953228011000804,9.19148216327855
META,full_70_30,lstm,5,0.0,1337,"{""lr"": 0.01, ""dropout"": 0.20545570923050804, ""u1"": 201, ""u2"": 128, ""batch_size"": 64}",0.6651162790697674,0.38218725718725716,42,0.6904761904761905,2.2562137962210085,34.606955432754575,-0.11234208574413136,4.60041061484156,0.5694444444444444,0.46136025876387793,43,0.5581395348837209,0.6958075687844721,1.4895191075560708,-0.16205428907939778,0.8953228011000804,9.19148216327855
META,full_70_30,lstm,5,0.0,2024,"{""lr"": 0.01, ""dropout"": 0.20545570923050804, ""u1"": 201, ""u2"": 128, ""batch_size"": 64}",0.6651162790697674,0.5397727272727273,42,0.6904761904761905,2.2562137962210085,34.606955432754575,-0.11234208574413136,4.60041061484156,0.5694444444444444,0.5929714135851035,43,0.5581395348837209,0.6958075687844721,1.4895191075560708,-0.16205428907939778,0.8953228011000804,9.19148216327855
META,full_70_30,lstm,5,0.0,31415,"{""lr"": 0.01, ""dropout"": 0.20545570923050804, ""u1"": 201, ""u2"": 128, ""batch_size"": 64}",0.6651162790697674,0.5384615384615385,42,0.6904761904761905,2.2562137962210085,34.606955432754575,-0.11234208574413136,4.60041061484156,0.5694444444444444,0.6618148439548912,43,0.5581395348837209,0.6958075687844721,1.4895191075560708,-0.16205428907939778,0.8953228011000804,9.19148216327855
META,full_70_30,lstm,10,0.0025,42,"{""lr"": 0.01, ""dropout"": 0.20545570923050804, ""u1"": 201, ""u2"": 128, ""batch_size"": 64}",0.7333333333333333,0.47112708719851576,20,0.65,2.5661075109218894,1624.8055223128918,-0.051721384870806575,12.508126994888803,0.5740740740740741,0.4169880785413745,21,0.6190476190476191,0.7708686640123701,6.459647414019437,-0.14479767895686202,1.5270116179818063,44.611539774362605
META,full_70_30,lstm,10,0.0025,7,"{""lr"": 0.01, ""dropout"": 0.20545570923050804, ""u1"": 201, ""u2"": 128, ""batch_size"": 64}",0.7333333333333333,0.3843923933209648,20,0.65,2.5661075109218894,1624.8055223128918,-0.051721384870806575,12.508126994888803,0.5740740740740741,0.5855539971949509,21,0.6190476190476191,0.7708686640123701,6.459647414019437,-0.14479767895686202,1.5270116179818063,44.611539774362605
META,full_70_30,lstm,10,0.0025,1337,"{""lr"": 0.01, ""dropout"": 0.20545570923050804, ""u1"": 201, ""u2"": 128, ""batch_size"": 64}",0.680952380952381,0.5710807050092764,20,0.55,1.64070159921842,144.9254746656069,-0.1104776495778575,5.783877548929859,0.5185185185185185,0.5347124824684433,21,0.5714285714285714,0.13197075932902552,-0.0012913545897728085,-0.1705385747294475,0.35818351393159514,-0.00757221403909051
META,full_70_30,lstm,10,0.0025,2024,"{""lr"": 0.01, ""dropout"": 0.20545570923050804, ""u1"": 201, ""u2"": 128, ""batch_size"": 64}",0.7047619047619048,0.5335111317254174,20,0.6,2.3473163827900985,968.8447747216969,-0.09536871708157288,12.61812530826647,0.5277777777777778,0.4992549088359046,21,0.5714285714285714,0.4685162772489946,1.918403464023379,-0.16705036857110175,1.1066345849960137,11.483982229029609
META,full_70_30,lstm,10,0.0025,31415,"{""lr"": 0.01, ""dropout"": 0.20545570923050804, ""u1"": 201, ""u2"": 128, ""batch_size"": 64}",0.7238095238095238,0.4130333951762523,20,0.65,2.5661075109218894,1624.8055223128918,-0.051721384870806575,12.508126994888803,0.5740740740740741,0.49447755960729317,21,0.6190476190476191,0.7708686640123701,6.459647414019437,-0.14479767895686202,1.5270116179818063,44.611539774362605
META,equal_50_50,lstm,2,0.0,42,"{""lr"": 0.0022941144328643983, ""dropout"": 0.28019970078781725, ""u1"": 67, ""u2"": 122, ""batch_size"": 43}",0.5825688073394495,0.5475524475524476,108,0.5555555555555556,2.026551264714142,2.7850955278824823,-0.13167923851273006,4.282316320768162,0.5601851851851852,0.5612005219660723,107,0.5607476635514018,0.33786088564312816,0.13870307068224075,-0.18632140327300664,0.4516938417175015,0.7444290792454298
META,equal_50_50,lstm,2,0.0,7,"{""lr"": 0.0022941144328643983, ""dropout"": 0.28019970078781725, ""u1"": 67, ""u2"": 122, ""batch_size"": 43}",0.5825688073394495,0.4729020979020978,108,0.5370370370370371,1.832146273377292,2.313364257257,-0.13167923851272997,4.013251489795066,0.5601851851851852,0.5325793823401479,107,0.5607476635514018,0.5144168640143261,0.2836095586952694,-0.18632140327300664,0.6893259291213406,1.5221523330828057
META,equal_50_50,lstm,2,0.0,1337,"{""lr"": 0.0022941144328643983, ""dropout"": 0.28019970078781725, ""u1"": 67, ""u2"": 122, ""batch_size"": 43}",0.481651376146789,0.4875874125874126,108,0.4444444444444444,-0.16760179529891908,-0.2085603757081287,-0.242256535369716,-0.3174250153943335,0.49537037037037035,0.5414528055676381,107,0.4485981308411215,-0.5576181894454126,-0.37985428354840534,-0.29017805196173746,-1.1581860715146848,-1.309038643620409
META,equal_50_50,lstm,2,0.0,2024,"{""lr"": 0.0022941144328643983, ""dropout"": 0.28019970078781725, ""u1"": 67, ""u2"": 122, ""batch_size"": 43}",0.4724770642201835,0.4243881118881119,108,0.4444444444444444,0.7403927798723001,0.5323086448397774,-0.22505897406658762,1.673672056997464,0.46296296296296297,0.4454110482818616,107,0.411214953271028,-1.5633747466413759,-0.6857520990616255,-0.4397418743483677,-2.979321255269013,-1.5594423434834548
META,equal_50_50,lstm,2,0.0,31415,"{""lr"": 0.0022941144328643983, ""dropout"": 0.28019970078781725, ""u1"": 67, ""u2"": 122, ""batch_size"": 43}",0.3944954128440367,0.395979020979021,108,0.4074074074074074,-2.9502662082866484,-0.8899858391392318,-0.625138351398727,-3.5827676353285725,0.4305555555555556,0.4532405393649413,107,0.411214953271028,-1.4285270277579218,-0.6560313467040821,-0.43219398924970154,-2.912967423987616,-1.5179094643194073
META,equal_50_50,lstm,5,0.0,42,"{""lr"": 0.0022941144328643983, ""dropout"": 0.28019970078781725, ""u1"": 67, ""u2"": 122, ""batch_size"": 43}",0.6651162790697674,0.44745532245532244,42,0.6904761904761905,2.2562137962210085,34.606955432754575,-0.11234208574413136,4.60041061484156,0.5694444444444444,0.5831803479325115,43,0.5581395348837209,0.6958075687844721,1.4895191075560708,-0.16205428907939778,0.8953228011000804,9.19148216327855
META,equal_50_50,lstm,5,0.0,7,"{""lr"": 0.0022941144328643983, ""dropout"": 0.28019970078781725, ""u1"": 67, ""u2"": 122, ""batch_size"": 43}",0.627906976744186,0.48154623154623155,42,0.6428571428571429,1.940482443111596,20.88660543700544,-0.1123420857441314,4.146772480375715,0.5046296296296297,0.5034530990471195,43,0.5116279069767442,-0.19411361777944156,-0.4332040757733625,-0.2082316046498641,-0.24725629860588214,-2.080395415968597
META,equal_50_50,lstm,5,0.0,1337,"{""lr"": 0.0022941144328643983, ""dropout"": 0.28019970078781725, ""u1"": 67, ""u2"": 122, ""batch_size"": 43}",0.35348837209302325,0.3879176379176379,42,0.2857142857142857,-2.552848802885498,-0.990220394361534,-0.5521847670596792,-3.514072497427595,0.4537037037037037,0.5193635807325815,43,0.4186046511627907,-0.5383299391791637,-0.6781707954056088,-0.2581070621338957,-0.9270861973253067,-2.6274786509088255
META,equal_50_50,lstm,5,0.0,2024,"{""lr"": 0.0022941144328643983, ""dropout"": 0.28019970078781725, ""u1"": 67, ""u2"": 122, ""batch_size"": 43}",0.33488372093023255,0.496989121989122,42,0.2857142857142857,-2.552848802885498,-0.990220394361534,-0.5521847670596792,-3.514072497427595,0.4351851851851852,0.3861351516740974,43,0.3953488372093023,-1.0003226742023235,-0.8495824322823762,-0.34840771376986507,-1.6845731509233255,-2.438471935909989
META,equal_50_50,lstm,5,0.0,31415,"{""lr"": 0.0022941144328643983, ""dropout"": 0.28019970078781725, ""u1"": 67, ""u2"": 122, ""batch_size"": 43}",0.3488372093023256,0.41996891996891994,42,0.2857142857142857,-2.552848802885498,-0.990220394361534,-0.5521847670596792,-3.514072497427595,0.46296296296296297,0.5045021417956115,43,0.4418604651162791,-0.4189850793612243,-0.6075412263938735,-0.2325596887069327,-0.711607742909235,-2.6124098710825394
META,equal_50_50,lstm,10,0.0025,42,"{""lr"": 0.0022941144328643983, ""dropout"": 0.28019970078781725, ""u1"": 67, ""u2"": 122, ""batch_size"": 43}",0.7476190476190476,0.5418599257884973,20,0.7,2.152659705238987,592.6846029269836,-0.12631172912070582,5.358817551370356,0.5277777777777778,0.5092917251051894,21,0.5714285714285714,1.2883914368995286,33.53787467439547,-0.15928401493709057,2.2526189392891447,210.55392587662544
META,equal_50_50,lstm,10,0.0025,7,"{""lr"": 0.0022941144328643983, ""dropout"": 0.28019970078781725, ""u1"": 67, ""u2"": 122, ""batch_size"": 43}",0.6952380952380952,0.5467300556586271,20,0.65,2.0652065322518025,471.98067447153795,-0.12859400656529976,5.224825834619216,0.49537037037037035,0.4601157082748949,21,0.5714285714285714,0.09474632447457323,-0.12169291017640993,-0.2311837635025668,0.16305632010239338,-0.5263903845698004
META,equal_50_50,lstm,10,0.0025,1337,"{""lr"": 0.0022941144328643983, ""dropout"": 0.28019970078781725, ""u1"": 67, ""u2"": 122, ""batch_size"": 43}",0.26666666666666666,0.35656307977736545,20,0.35,-2.73076360132711,-0.9998653329162945,-0.5265734194873508,-3.311540525012255,0.42592592592592593,0.46984572230014027,21,0.38095238095238093,-0.9306616674738168,-0.9658244497041591,-0.3240966496018959,-1.6457719122211063,-2.9800507067583992
META,equal_50_50,lstm,10,0.0025,2024,"{""lr"": 0.0022941144328643983, ""dropout"": 0.28019970078781725, ""u1"": 67, ""u2"": 122, ""batch_size"": 43}",0.6476190476190476,0.476808905380334,20,0.65,1.8630477316884442,273.0642306283508,-0.13446963601743417,5.132859975871931,0.46296296296296297,0.5238429172510519,21,0.5238095238095238,0.3754332173296018,1.1635510224760632,-0.24472503320348996,0.6897187262007763,4.754523913001435
META,equal_50_50,lstm,10,0.0025,31415,"{""lr"": 0.0022941144328643983, ""dropout"": 0.28019970078781725, ""u1"": 67, ""u2"": 122, ""batch_size"": 43}",0.3333333333333333,0.6545686456400742,20,0.4,-1.951197118050009,-0.9990411604862274,-0.44676437894645027,-2.4499554653096447,0.4027777777777778,0.34633590462833097,21,0.38095238095238093,-0.9306616674738168,-0.9658244497041591,-0.3240966496018959,-1.6457719122211063,-2.9800507067583992
META,news_only,lstm,2,0.0,42,"{""lr"": 0.01, ""dropout"": 0.4237362980093292, ""u1"": 256, ""u2"": 95, ""batch_size"": 16}",0.5963302752293578,0.3914335664335664,108,0.5555555555555556,2.0839453456712875,2.935772604039139,-0.13167923851272997,4.453705006086873,0.5601851851851852,0.4148325358851675,107,0.5607476635514018,0.5144168640143261,0.2836095586952694,-0.18632140327300664,0.6893259291213406,1.5221523330828057
META,news_only,lstm,2,0.0,7,"{""lr"": 0.01, ""dropout"": 0.4237362980093292, ""u1"": 256, ""u2"": 95, ""batch_size"": 16}",0.5963302752293578,0.5852272727272727,108,0.5555555555555556,2.0839453456712875,2.935772604039139,-0.13167923851272997,4.453705006086873,0.5601851851851852,0.4931274467159635,107,0.5607476635514018,0.5144168640143261,0.2836095586952694,-0.18632140327300664,0.6893259291213406,1.5221523330828057
META,news_only,lstm,2,0.0,1337,"{""lr"": 0.01, ""dropout"": 0.4237362980093292, ""u1"": 256, ""u2"": 95, ""batch_size"": 16}",0.44954128440366975,0.5350524475524476,108,0.4444444444444444,-1.5138191955235314,-0.7032605203547226,-0.42647295843755234,-1.9206771472873967,0.4027777777777778,0.3886472379295346,107,0.3925233644859813,-1.49328311993211,-0.6705028253692522,-0.43107681543763066,-3.343362066976294,-1.5554137948443258
META,news_only,lstm,2,0.0,2024,"{""lr"": 0.01, ""dropout"": 0.4237362980093292, ""u1"": 256, ""u2"": 95, ""batch_size"": 16}",0.6009174311926605,0.4450174825174825,108,0.5555555555555556,2.203066681867196,3.2660163564888576,-0.13167923851272997,4.781611699999319,0.5462962962962963,0.5422357546759461,107,0.5514018691588785,0.6319259171527242,0.3902559695654726,-0.18632140327300664,0.8895141336490877,2.0945310775362276
META,news_only,lstm,2,0.0,31415,"{""lr"": 0.01, ""dropout"": 0.4237362980093292, ""u1"": 256, ""u2"": 95, ""batch_size"": 16}",0.6009174311926605,0.532298951048951,108,0.5555555555555556,2.4143451967782332,3.9140777932722814,-0.13646067392010058,5.5069342818536136,0.5462962962962963,0.4070030448020879,107,0.5420560747663551,0.29683081562907615,0.10741133497975386,-0.18632140327300664,0.40034780816999804,0.5764841456371486
META,news_only,lstm,5,0.0,42,"{""lr"": 0.01, ""dropout"": 0.4237362980093292, ""u1"": 256, ""u2"": 95, ""batch_size"": 16}",0.6372093023255814,0.5821678321678323,42,0.6904761904761905,2.2562137962210085,34.606955432754575,-0.11234208574413136,4.60041061484156,0.5694444444444444,0.5496109799807676,43,0.5581395348837209,0.6958075687844721,1.4895191075560708,-0.16205428907939778,0.8953228011000804,9.19148216327855
META,news_only,lstm,5,0.0,7,"{""lr"": 0.01, ""dropout"": 0.4237362980093292, ""u1"": 256, ""u2"": 95, ""batch_size"": 16}",0.6651162790697674,0.5568181818181818,42,0.6904761904761905,2.2562137962210085,34.606955432754575,-0.11234208574413136,4.60041061484156,0.5694444444444444,0.3537896669289274,43,0.5581395348837209,0.6958075687844721,1.4895191075560708,-0.16205428907939778,0.8953228011000804,9.19148216327855
META,news_only,lstm,5,0.0,1337,"{""lr"": 0.01, ""dropout"": 0.4237362980093292, ""u1"": 256, ""u2"": 95, ""batch_size"": 16}",0.6651162790697674,0.4695998445998446,42,0.6904761904761905,2.2562137962210085,34.606955432754575,-0.11234208574413136,4.60041061484156,0.5694444444444444,0.466955153422502,43,0.5581395348837209,0.6958075687844721,1.4895191075560708,-0.16205428907939778,0.8953228011000804,9.19148216327855
META,news_only,lstm,5,0.0,2024,"{""lr"": 0.01, ""dropout"": 0.4237362980093292, ""u1"": 256, ""u2"": 95, ""batch_size"": 16}",0.6651162790697674,0.460955710955711,42,0.6904761904761905,2.2562137962210085,34.606955432754575,-0.11234208574413136,4.60041061484156,0.5694444444444444,0.47526007518139696,43,0.5581395348837209,0.6958075687844721,1.4895191075560708,-0.16205428907939778,0.8953228011000804,9.19148216327855
META,news_only,lstm,5,0.0,31415,"{""lr"": 0.01, ""dropout"": 0.4237362980093292, ""u1"": 256, ""u2"": 95, ""batch_size"": 16}",0.6651162790697674,0.5402583527583527,42,0.6904761904761905,2.2562137962210085,34.606955432754575,-0.11234208574413136,4.60041061484156,0.5694444444444444,0.4126671911880409,43,0.5581395348837209,0.6958075687844721,1.4895191075560708,-0.16205428907939778,0.8953228011000804,9.19148216327855
META,news_only,lstm,10,0.0025,42,"{""lr"": 0.01, ""dropout"": 0.4237362980093292, ""u1"": 256, ""u2"": 95, ""batch_size"": 16}",0.7047619047619048,0.5327574211502782,20,0.55,1.5309665116528144,104.40972939637301,-0.15133757767314693,4.5843681026951675,0.5740740740740741,0.5538218793828892,21,0.6190476190476191,0.7708686640123701,6.459647414019437,-0.14479767895686202,1.5270116179818063,44.611539774362605
META,news_only,lstm,10,0.0025,7,"{""lr"": 0.01, ""dropout"": 0.4237362980093292, ""u1"": 256, ""u2"": 95, ""batch_size"": 16}",0.5666666666666667,0.3864795918367347,20,0.35,0.043266566361106616,-0.27772285084014214,-0.25874330509962906,0.12190605219122819,0.5879629629629629,0.5729312762973353,21,0.7142857142857143,1.5024617752429237,61.624501050619976,-0.14479767895686202,2.612104695170018,425.5903927091199
META,news_only,lstm,10,0.0025,1337,"{""lr"": 0.01, ""dropout"": 0.4237362980093292, ""u1"": 256, ""u2"": 95, ""batch_size"": 16}",0.7333333333333333,0.4892161410018553,20,0.65,2.5661075109218894,1624.8055223128918,-0.051721384870806575,12.508126994888803,0.5740740740740741,0.49101507713884995,21,0.6190476190476191,0.7708686640123701,6.459647414019437,-0.14479767895686202,1.5270116179818063,44.611539774362605
META,news_only,lstm,10,0.0025,2024,"{""lr"": 0.01, ""dropout"": 0.4237362980093292, ""u1"": 256, ""u2"": 95, ""batch_size"": 16}",0.7333333333333333,0.4594735621521336,20,0.65,2.5661075109218894,1624.8055223128918,-0.051721384870806575,12.508126994888803,0.5740740740740741,0.5056100981767181,21,0.6190476190476191,0.7708686640123701,6.459647414019437,-0.14479767895686202,1.5270116179818063,44.611539774362605
META,news_only,lstm,10,0.0025,31415,"{""lr"": 0.01, ""dropout"": 0.4237362980093292, ""u1"": 256, ""u2"": 95, ""batch_size"": 16}",0.680952380952381,0.4977968460111317,20,0.6,2.3292505851661582,926.9634147681962,-0.09299942011984216,12.418041544093466,0.5694444444444444,0.4799701963534362,21,0.6190476190476191,0.7708686640123701,6.459647414019437,-0.14479767895686202,1.5270116179818063,44.611539774362605
META,social_only,lstm,2,0.0,42,"{""lr"": 0.009258972118816622, ""dropout"": 0.153901504947499, ""u1"": 256, ""u2"": 112, ""batch_size"": 55}",0.5963302752293578,0.5529283216783216,108,0.5555555555555556,2.0839453456712875,2.935772604039139,-0.13167923851272997,4.453705006086873,0.5601851851851852,0.537016093953893,107,0.5607476635514018,0.5144168640143261,0.2836095586952694,-0.18632140327300664,0.6893259291213406,1.5221523330828057
META,social_only,lstm,2,0.0,7,"{""lr"": 0.009258972118816622, ""dropout"": 0.153901504947499, ""u1"": 256, ""u2"": 112, ""batch_size"": 55}",0.5963302752293578,0.5184003496503496,108,0.5555555555555556,2.0839453456712875,2.935772604039139,-0.13167923851272997,4.453705006086873,0.5601851851851852,0.6483688560243583,107,0.5607476635514018,0.5144168640143261,0.2836095586952694,-0.18632140327300664,0.6893259291213406,1.5221523330828057
META,social_only,lstm,2,0.0,1337,"{""lr"": 0.009258972118816622, ""dropout"": 0.153901504947499, ""u1"": 256, ""u2"": 112, ""batch_size"": 55}",0.5963302752293578,0.49073426573426576,108,0.5555555555555556,2.0839453456712875,2.935772604039139,-0.13167923851272997,4.453705006086873,0.5601851851851852,0.5726402783819051,107,0.5607476635514018,0.5144168640143261,0.2836095586952694,-0.18632140327300664,0.6893259291213406,1.5221523330828057
