Stock,Ablation,Model,Horizon,Threshold,Seed,Best_Params,Val_Accuracy,Val_ROC_AUC,Val_Trades,Val_WinRate,Val_Sharpe,Val_AnnualReturn,Val_MDD,Val_Sortino,Test_Accuracy,Test_ROC_AUC,Test_Trades,Test_WinRate,Test_Sharpe,Test_AnnualReturn,Test_MDD,Test_Sortino,Test_Calmar
META,sentiment_only,xgboost,10,0.0025,2024,"{""n_estimators"": ""500"", ""learning_rate"": 0.29999999999999993, ""max_depth"": ""12"", ""subsample"": 0.5, ""colsample_bytree"": 0.6873696394875154}",0.49166666666666664,0.5191208791208791,23,0.391304347826087,-2.7540894199673347,-0.9999681149862008,-0.5942099555706586,-3.472022403433344,0.4715447154471545,0.4644739616276618,24,0.5416666666666666,0.24124352416456707,0.3019801177664809,-0.2979973774512273,0.6320171276356296,1.013365018005588
META,sentiment_only,xgboost,10,0.0025,31415,"{""n_estimators"": ""500"", ""learning_rate"": 0.29999999999999993, ""max_depth"": ""12"", ""subsample"": 0.5, ""colsample_bytree"": 0.5}",0.48333333333333334,0.5332747252747253,23,0.391304347826087,-2.7540894199673347,-0.9999681149862008,-0.5942099555706586,-3.472022403433344,0.483739837398374,0.483449293695973,24,0.5416666666666666,0.24124352416456707,0.3019801177664809,-0.2979973774512273,0.6320171276356296,1.013365018005588
META,technical_only,xgboost,2,0.0,42,"{""n_estimators"": ""455"", ""learning_rate"": 0.0210039364925805, ""max_depth"": ""10"", ""subsample"": 0.7517823229698808, ""colsample_bytree"": 0.6725314280099441}",0.5887096774193549,0.5403362483899397,123,0.5772357723577236,1.8034478352105394,2.6472806442305457,-0.2143668779958748,2.677840892647016,0.6016260162601627,0.5789598108747045,122,0.5737704918032787,1.3238003072744176,1.2511652129633686,-0.27355189341195857,2.1238604614737673,4.5737764683615705
META,technical_only,xgboost,2,0.0,7,"{""n_estimators"": ""442"", ""learning_rate"": 0.019276959521876396, ""max_depth"": ""10"", ""subsample"": 0.6666631093550247, ""colsample_bytree"": 0.6629044958656256}",0.5887096774193549,0.5332180869093621,123,0.5691056910569106,1.7949923097396376,2.623290549686006,-0.24822628551941833,2.685037311818302,0.5975609756097561,0.5786896318811213,122,0.5901639344262295,1.8240180863257176,2.1711604583246507,-0.20314081143886775,2.9635925517996764,10.687957988087636
META,technical_only,xgboost,2,0.0,1337,"{""n_estimators"": ""50"", ""learning_rate"": 0.01, ""max_depth"": ""12"", ""subsample"": 1.0, ""colsample_bytree"": 0.6304092009983562}",0.5967741935483871,0.5416242966578537,123,0.5772357723577236,1.9764166523315578,3.1734057717372206,-0.19341613398235827,2.952982400650681,0.6097560975609756,0.5829449510300575,122,0.5819672131147541,1.681827971739911,1.8792807473314368,-0.20314081143886775,2.766222232737575,9.251123563110207
META,technical_only,xgboost,2,0.0,2024,"{""n_estimators"": ""50"", ""learning_rate"": 0.01, ""max_depth"": ""8"", ""subsample"": 0.9604650850928081, ""colsample_bytree"": 0.5}",0.5887096774193549,0.5442003931936817,123,0.5772357723577236,1.9941508794479368,3.231135494271764,-0.19341613398235827,2.9739899281181903,0.6016260162601627,0.574096588990206,122,0.5737704918032787,1.5889203106552172,1.7023207891214849,-0.20638445892763466,2.6404994359829486,8.248299304931558
META,technical_only,xgboost,2,0.0,31415,"{""n_estimators"": ""50"", ""learning_rate"": 0.01, ""max_depth"": ""12"", ""subsample"": 1.0, ""colsample_bytree"": 0.5}",0.5967741935483871,0.5467764897295099,123,0.5853658536585366,2.1251519523145923,3.6812412094328444,-0.19341613398235827,3.1266435905797345,0.6097560975609756,0.5926713947990544,122,0.5901639344262295,1.8074513331119866,2.135802103990749,-0.2515827905260271,2.9424427870384062,8.489460266837261
META,technical_only,xgboost,5,0.0,42,"{""n_estimators"": ""390"", ""learning_rate"": 0.042462619176491884, ""max_depth"": ""5"", ""subsample"": 0.7838501639099957, ""colsample_bytree"": 0.5156566462277793}",0.37551020408163266,0.5618036735922914,48,0.3958333333333333,-2.2001256170326213,-0.9905082502899988,-0.6452581537048095,-2.6756188695183782,0.4146341463414634,0.5374695015684908,49,0.3673469387755102,-1.132197080737457,-0.9101455395542836,-0.383037910560613,-1.478259360100781,-2.376123914790047
META,technical_only,xgboost,5,0.0,7,"{""n_estimators"": ""50"", ""learning_rate"": 0.13966177454780726, ""max_depth"": ""8"", ""subsample"": 0.8398392133973548, ""colsample_bytree"": 1.0}",0.3836734693877551,0.5720415537488707,48,0.3958333333333333,-2.2001256170326213,-0.9905082502899988,-0.6452581537048095,-2.6756188695183782,0.4268292682926829,0.5373997908678982,49,0.40816326530612246,-0.649303917281722,-0.7848857563344063,-0.35096568506296555,-0.8365786971813975,-2.2363603900295628
META,technical_only,xgboost,5,0.0,1337,"{""n_estimators"": ""254"", ""learning_rate"": 0.06521236116806454, ""max_depth"": ""11"", ""subsample"": 0.6637513516330626, ""colsample_bytree"": 0.5947333374838405}",0.3836734693877551,0.5627822944896115,48,0.3958333333333333,-2.2001256170326213,-0.9905082502899988,-0.6452581537048095,-2.6756188695183782,0.4268292682926829,0.542140118508191,49,0.40816326530612246,-0.649303917281722,-0.7848857563344063,-0.35096568506296555,-0.8365786971813975,-2.2363603900295628
META,technical_only,xgboost,5,0.0,2024,"{""n_estimators"": ""55"", ""learning_rate"": 0.0902138025238504, ""max_depth"": ""12"", ""subsample"": 1.0, ""colsample_bytree"": 0.5991013136653338}",0.3795918367346939,0.5569858476362541,48,0.375,-2.3677419731173646,-0.9929146346712757,-0.6452581537048095,-2.8991909921179606,0.4268292682926829,0.5382363192750088,49,0.40816326530612246,-0.649303917281722,-0.7848857563344063,-0.35096568506296555,-0.8365786971813975,-2.2363603900295628
META,technical_only,xgboost,5,0.0,31415,"{""n_estimators"": ""349"", ""learning_rate"": 0.024804878555969807, ""max_depth"": ""10"", ""subsample"": 0.5744725201413609, ""colsample_bytree"": 0.868275792758032}",0.37142857142857144,0.5562330623306233,48,0.375,-2.3677419731173646,-0.9929146346712757,-0.6452581537048095,-2.8991909921179606,0.4146341463414634,0.54046706169397,49,0.3673469387755102,-1.132197080737457,-0.9101455395542836,-0.383037910560613,-1.478259360100781,-2.376123914790047
META,technical_only,xgboost,10,0.0025,42,"{""n_estimators"": ""394"", ""learning_rate"": 0.29999999999999993, ""max_depth"": ""12"", ""subsample"": 0.5601440713272577, ""colsample_bytree"": 0.6054501336203976}",0.35,0.5593846153846155,23,0.30434782608695654,-2.9305679230135735,-0.9999796982155695,-0.6528363419717733,-3.61199136115815,0.4268292682926829,0.5433270082226439,24,0.5,-0.2654277202325911,-0.8077313454953323,-0.3150184731099555,-0.3674494947201895,-2.5640761239211454
META,technical_only,xgboost,10,0.0025,7,"{""n_estimators"": ""248"", ""learning_rate"": 0.29999999999999993, ""max_depth"": ""3"", ""subsample"": 0.5409319804959504, ""colsample_bytree"": 0.5437944786877708}",0.35,0.5677362637362638,23,0.391304347826087,-2.587156985238188,-0.9999499749978246,-0.6423856241074579,-3.285432100858232,0.43089430894308944,0.558366715861972,24,0.5,-0.2654277202325911,-0.8077313454953323,-0.3150184731099555,-0.3674494947201895,-2.5640761239211454
META,technical_only,xgboost,10,0.0025,1337,"{""n_estimators"": ""50"", ""learning_rate"": 0.01, ""max_depth"": ""3"", ""subsample"": 0.9113224045051501, ""colsample_bytree"": 1.0}",0.7083333333333334,0.5328791208791209,23,0.6521739130434783,2.6572355160044996,4998.95852266317,-0.15884414491839038,8.610641663480907,0.6097560975609756,0.512298826340572,24,0.6666666666666666,2.146085767329736,717.5727223407639,-0.144797678956862,5.414819356288421,4955.692159641196
META,technical_only,xgboost,10,0.0025,2024,"{""n_estimators"": ""376"", ""learning_rate"": 0.010730759783822642, ""max_depth"": ""6"", ""subsample"": 0.9499886083506719, ""colsample_bytree"": 0.5}",0.36666666666666664,0.5272087912087913,23,0.391304347826087,-2.3667031869260113,-0.9999066392071373,-0.5974774977788484,-2.9950244364615584,0.4268292682926829,0.5315201349356946,24,0.5,-0.2654277202325911,-0.8077313454953323,-0.3150184731099555,-0.3674494947201895,-2.5640761239211454
META,technical_only,xgboost,10,0.0025,31415,"{""n_estimators"": ""377"", ""learning_rate"": 0.2889641012312872, ""max_depth"": ""12"", ""subsample"": 0.7167149542295406, ""colsample_bytree"": 0.5}",0.3416666666666667,0.5411868131868133,23,0.34782608695652173,-2.7073326667100126,-0.9999638540782653,-0.6528363419717733,-3.3720336639009623,0.4268292682926829,0.5444514723452103,24,0.5,-0.2654277202325911,-0.8077313454953323,-0.3150184731099555,-0.3674494947201895,-2.5640761239211454
META,learned_alpha_per_stock,xgboost,2,0.0,42,"{""n_estimators"": ""50"", ""learning_rate"": 0.01, ""max_depth"": ""5"", ""subsample"": 0.6872064687752434, ""colsample_bytree"": 0.5723990779489239}",0.5645161290322581,0.5403362483899397,123,0.5365853658536586,1.4560377983166874,1.7740397614103576,-0.22705666829506554,2.269476847452033,0.573170731707317,0.534549138804458,122,0.5737704918032787,1.9609921500896343,2.4784652447609314,-0.24174611705377883,3.272984172832266,10.252347690075089
META,learned_alpha_per_stock,xgboost,2,0.0,7,"{""n_estimators"": ""440"", ""learning_rate"": 0.29999999999999993, ""max_depth"": ""11"", ""subsample"": 0.5, ""colsample_bytree"": 0.5215577556313012}",0.47580645161290325,0.5274896617178496,123,0.43902439024390244,-0.9457395950151571,-0.6078824480757063,-0.5853778800060193,-1.4380860965714046,0.516260162601626,0.5336035123269166,122,0.5163934426229508,-0.41178389653452324,-0.34195005467179507,-0.41705046005405433,-0.5603308137481625,-0.8199248950054498
META,learned_alpha_per_stock,xgboost,2,0.0,1337,"{""n_estimators"": ""500"", ""learning_rate"": 0.02583637936626194, ""max_depth"": ""3"", ""subsample"": 1.0, ""colsample_bytree"": 0.9766654275736566}",0.5645161290322581,0.5392176801572776,123,0.5691056910569106,0.23398344493182313,0.031077818820638425,-0.2914365208469102,0.3303229341969535,0.556910569105691,0.5250928740290443,122,0.5737704918032787,1.9528639333406184,2.4466800044115242,-0.20446819786535841,2.6165411126963636,11.966066263383679
META,learned_alpha_per_stock,xgboost,2,0.0,2024,"{""n_estimators"": ""444"", ""learning_rate"": 0.03742622783584651, ""max_depth"": ""8"", ""subsample"": 0.5, ""colsample_bytree"": 0.5132156299916469}",0.5080645161290323,0.5230153887872009,123,0.4796747967479675,-0.9982946699137204,-0.6243598151885583,-0.5680333749705053,-1.4978226248751199,0.524390243902439,0.5217156366092536,122,0.5409836065573771,0.9014727075020386,0.6709373174335076,-0.2531161038900054,1.2090400376842207,2.650709722227201
META,learned_alpha_per_stock,xgboost,2,0.0,31415,"{""n_estimators"": ""61"", ""learning_rate"": 0.010080390284044533, ""max_depth"": ""5"", ""subsample"": 0.6014672399465745, ""colsample_bytree"": 0.9762513868824387}",0.5604838709677419,0.5445393532641855,123,0.5284552845528455,0.627472819268252,0.4225533086097659,-0.3263862758222913,0.9311325470672733,0.5853658536585366,0.5305977710233029,122,0.6147540983606558,2.425758866260728,3.7155849811256028,-0.1909167872925476,2.983805375678674,19.461803405648656
META,learned_alpha_per_stock,xgboost,5,0.0,42,"{""n_estimators"": ""500"", ""learning_rate"": 0.29999999999999993, ""max_depth"": ""12"", ""subsample"": 1.0, ""colsample_bytree"": 0.5}",0.5346938775510204,0.5782143932550438,48,0.5416666666666666,0.04477640332894361,-0.26636007592825606,-0.32748425764569544,0.05774254665318014,0.4796747967479675,0.4919832694318578,49,0.4489795918367347,0.6289979378789065,1.3117478244602552,-0.2556646939666315,1.3205535552093435,5.130735120710332
META,learned_alpha_per_stock,xgboost,5,0.0,7,"{""n_estimators"": ""336"", ""learning_rate"": 0.09635716292629547, ""max_depth"": ""12"", ""subsample"": 1.0, ""colsample_bytree"": 1.0}",0.5020408163265306,0.5779509183980729,48,0.5625,0.2318465302907018,0.0687258350809219,-0.2790168863358316,0.2920364959779788,0.491869918699187,0.49456256535378185,49,0.46938775510204084,1.1340630320851253,4.710418756916943,-0.22127428744576363,2.372438856558848,21.287691449787225
META,learned_alpha_per_stock,xgboost,5,0.0,1337,"{""n_estimators"": ""266"", ""learning_rate"": 0.14457818643759793, ""max_depth"": ""12"", ""subsample"": 1.0, ""colsample_bytree"": 0.9824809795345841}",0.5061224489795918,0.5836720867208671,48,0.5625,0.2318465302907018,0.0687258350809219,-0.2790168863358316,0.2920364959779788,0.491869918699187,0.5034158243290345,49,0.46938775510204084,1.1340630320851253,4.710418756916943,-0.22127428744576363,2.372438856558848,21.287691449787225
META,learned_alpha_per_stock,xgboost,5,0.0,2024,"{""n_estimators"": ""500"", ""learning_rate"": 0.29999999999999993, ""max_depth"": ""5"", ""subsample"": 1.0, ""colsample_bytree"": 1.0}",0.5142857142857142,0.5857422463113521,48,0.5416666666666666,0.0984642335094277,-0.1825934528374501,-0.3149089501468954,0.12654295942297936,0.4715447154471545,0.5052283025444405,49,0.46938775510204084,1.028552178999319,3.7384462845895907,-0.2556646939666314,2.150734844740657,14.622458136818539
META,learned_alpha_per_stock,xgboost,5,0.0,31415,"{""n_estimators"": ""500"", ""learning_rate"": 0.07939149918355431, ""max_depth"": ""12"", ""subsample"": 1.0, ""colsample_bytree"": 0.9761751370111755}",0.5102040816326531,0.5816019271303825,48,0.5625,0.2318465302907018,0.0687258350809219,-0.2790168863358316,0.2920364959779788,0.4959349593495935,0.5036598117811084,49,0.4897959183673469,1.4266122974840572,8.50551621764455,-0.22127428744576375,2.9675555856087055,38.438791582276934
META,learned_alpha_per_stock,xgboost,10,0.0025,42,"{""n_estimators"": ""500"", ""learning_rate"": 0.01, ""max_depth"": ""4"", ""subsample"": 0.7099458652879856, ""colsample_bytree"": 1.0}",0.5041666666666667,0.6114285714285714,23,0.6521739130434783,-0.38473851737083137,-0.8979323679878083,-0.3996582311777619,-0.5635589993829442,0.4796747967479675,0.5161290322580645,24,0.5833333333333334,0.512235734662034,2.4621492998534493,-0.22298872544781387,0.9778139113096568,11.041586496845856
META,learned_alpha_per_stock,xgboost,10,0.0025,7,"{""n_estimators"": ""73"", ""learning_rate"": 0.01, ""max_depth"": ""5"", ""subsample"": 0.6870306677356838, ""colsample_bytree"": 0.5}",0.55,0.6134065934065934,23,0.6521739130434783,-0.38473851737083137,-0.8979323679878083,-0.3996582311777619,-0.5635589993829442,0.5203252032520326,0.5275142314990513,24,0.625,0.5311504326817948,2.71695961682214,-0.21777560030913343,1.2087932445669956,12.475959717091373
META,learned_alpha_per_stock,xgboost,10,0.0025,1337,"{""n_estimators"": ""500"", ""learning_rate"": 0.01, ""max_depth"": ""3"", ""subsample"": 0.5, ""colsample_bytree"": 1.0}",0.5166666666666667,0.6077802197802198,23,0.6521739130434783,-0.38473851737083137,-0.8979323679878083,-0.3996582311777619,-0.5635589993829442,0.508130081300813,0.5246679316888045,24,0.6666666666666666,1.4055606181644622,74.70519128578049,-0.22298872544781398,2.6099848793741955,335.01779579104203
META,learned_alpha_per_stock,xgboost,10,0.0025,2024,"{""n_estimators"": ""50"", ""learning_rate"": 0.02634168466251138, ""max_depth"": ""4"", ""subsample"": 0.5, ""colsample_bytree"": 0.5095571446351976}",0.5416666666666666,0.6337142857142857,23,0.6086956521739131,-0.5556682866476073,-0.9478838872952542,-0.3996582311777619,-0.802673448249183,0.540650406504065,0.5484222362780238,24,0.5833333333333334,0.7880467266794428,8.32158828288399,-0.22298872544781387,1.6612791896720298,37.318426149897405
